FrameSync,DateTime (UTC+00:00),Sample Number (#),Error Flags (#),External pH (pH),Internal pH (pH),External pH (Volt),Internal pH (Volt),pH Temperature (Celsius),Relative Humidity (%),Int Temperature (Celsius)
SEAFET02117,6/28/2021 8:35,899,0,7.9825,7.9556,-0.874661,-0.928766,28.1869,46.9,28.4
SEAFET02117,6/28/2021 8:40,900,0,7.9816,7.9544,-0.874714,-0.928838,28.1892,46.9,28.4
SEAFET02117,6/28/2021 8:45,901,0,7.9821,7.9549,-0.874683,-0.928804,28.1915,46.9,28.4
SEAFET02117,6/28/2021 8:50,902,0,7.982,7.955,-0.874687,-0.928799,28.1936,46.9,28.4
SEAFET02117,6/28/2021 8:55,903,0,7.9832,7.9563,-0.874612,-0.928719,28.1948,46.9,28.4
SEAFET02117,6/28/2021 9:00,904,0,7.9842,7.9572,-0.874553,-0.928669,28.1957,46.9,28.4
SEAFET02117,6/28/2021 9:05,905,0,7.9816,7.9547,-0.874706,-0.928818,28.1971,46.8,28.4
SEAFET02117,6/28/2021 9:10,906,0,7.983,7.9559,-0.874624,-0.928744,28.1978,46.9,28.4
SEAFET02117,6/28/2021 9:15,907,0,7.9837,7.9569,-0.874583,-0.928685,28.1983,46.9,28.4
SEAFET02117,6/28/2021 9:20,908,0,7.9865,7.9594,-0.874414,-0.928533,28.198,46.9,28.4
SEAFET02117,6/28/2021 9:25,909,0,7.9854,7.9582,-0.874479,-0.928605,28.198,46.8,28.4
SEAFET02117,6/28/2021 9:30,910,0,7.9831,7.9558,-0.874615,-0.928749,28.198,46.9,28.4
SEAFET02117,6/28/2021 9:35,911,0,7.9855,7.9587,-0.874473,-0.928576,28.1983,46.9,28.4
SEAFET02117,6/28/2021 9:40,912,0,7.9848,7.9578,-0.874514,-0.928631,28.1998,46.9,28.4
SEAFET02117,6/28/2021 9:45,913,0,7.9829,7.9557,-0.874628,-0.928755,28.1994,46.9,28.4
SEAFET02117,6/28/2021 9:50,914,0,7.9828,7.9553,-0.874635,-0.928781,28.1983,46.9,28.4
SEAFET02117,6/28/2021 9:55,915,0,7.9798,7.9524,-0.874814,-0.928955,28.1987,46.9,28.4
SEAFET02117,6/28/2021 10:00,916,0,7.9826,7.9553,-0.874648,-0.92878,28.1983,46.9,28.4
SEAFET02117,6/28/2021 10:05,917,0,7.9837,7.9566,-0.87458,-0.928703,28.198,46.9,28.4
SEAFET02117,6/28/2021 10:10,918,0,7.981,7.9538,-0.874743,-0.928867,28.198,46.9,28.4
SEAFET02117,6/28/2021 10:15,919,0,7.981,7.9534,-0.874742,-0.928891,28.198,46.9,28.4
SEAFET02117,6/28/2021 10:20,920,0,7.9787,7.9518,-0.874881,-0.928991,28.198,46.9,28.4
SEAFET02117,6/28/2021 10:25,921,0,7.9806,7.9534,-0.874769,-0.928896,28.198,46.9,28.4
SEAFET02117,6/28/2021 10:30,922,0,7.98,7.9527,-0.874803,-0.928937,28.198,46.9,28.4
SEAFET02117,6/28/2021 10:35,923,0,7.9777,7.9504,-0.874942,-0.929074,28.198,46.9,28.4
SEAFET02117,6/28/2021 10:40,924,0,7.9767,7.9497,-0.874999,-0.929113,28.1973,46.9,28.4
SEAFET02117,6/28/2021 10:45,925,0,7.9753,7.9481,-0.875084,-0.929212,28.1973,46.9,28.4
SEAFET02117,6/28/2021 10:50,926,0,7.9772,7.9498,-0.874972,-0.929108,28.1967,46.9,28.4
SEAFET02117,6/28/2021 10:55,927,0,7.9778,7.9506,-0.874939,-0.929062,28.195,46.9,28.4
SEAFET02117,6/28/2021 11:00,928,0,7.9756,7.9485,-0.875068,-0.92919,28.1948,46.9,28.4
SEAFET02117,6/28/2021 11:05,929,0,7.9737,7.9468,-0.875182,-0.929289,28.1925,46.9,28.4
SEAFET02117,6/28/2021 11:10,930,0,7.9752,7.9482,-0.8751,-0.929205,28.1892,46.9,28.4
SEAFET02117,6/28/2021 11:15,931,0,7.9785,7.9511,-0.874906,-0.929033,28.1846,46.9,28.4
SEAFET02117,6/28/2021 11:20,932,0,7.973,7.9461,-0.875231,-0.929336,28.1846,46.9,28.4
SEAFET02117,6/28/2021 11:25,933,0,7.9735,7.9461,-0.875207,-0.929336,28.1813,46.9,28.4
SEAFET02117,6/28/2021 11:30,934,0,7.9734,7.946,-0.875215,-0.929343,28.1769,46.9,28.4
SEAFET02117,6/28/2021 11:35,935,0,7.9739,7.9469,-0.875187,-0.929293,28.1762,46.9,28.4
SEAFET02117,6/28/2021 11:40,936,0,7.9717,7.9442,-0.875321,-0.929453,28.1744,46.9,28.4
SEAFET02117,6/28/2021 11:45,937,0,7.9756,7.9486,-0.87509,-0.929192,28.1711,46.9,28.4
SEAFET02117,6/28/2021 11:50,938,0,7.9763,7.9488,-0.875053,-0.929179,28.1688,46.9,28.4
SEAFET02117,6/28/2021 11:55,939,0,7.9769,7.9493,-0.875019,-0.929153,28.1668,46.9,28.4
SEAFET02117,6/28/2021 12:00,940,0,7.9745,7.9469,-0.87516,-0.929294,28.1665,46.9,28.4
SEAFET02117,6/28/2021 12:05,941,0,7.9705,7.9433,-0.8754,-0.929511,28.1663,46.9,28.4
SEAFET02117,6/28/2021 12:10,942,0,7.9738,7.9464,-0.875204,-0.929324,28.1656,46.9,28.4
SEAFET02117,6/28/2021 12:15,943,0,7.9738,7.9464,-0.875207,-0.929324,28.1646,46.9,28.4
SEAFET02117,6/28/2021 12:20,944,0,7.9724,7.9449,-0.875289,-0.929415,28.1643,46.9,28.4
SEAFET02117,6/28/2021 12:25,945,0,7.9729,7.9451,-0.875259,-0.929403,28.1645,46.9,28.4
SEAFET02117,6/28/2021 12:30,946,0,7.9727,7.9453,-0.875273,-0.92939,28.1633,46.9,28.4
SEAFET02117,6/28/2021 12:35,947,0,7.9667,7.9396,-0.875627,-0.929733,28.1635,46.9,28.4
SEAFET02117,6/28/2021 12:40,948,0,7.9687,7.941,-0.875512,-0.929646,28.1633,46.9,28.4
SEAFET02117,6/28/2021 12:45,949,0,7.9662,7.9386,-0.875661,-0.929788,28.1633,46.9,28.4
SEAFET02117,6/28/2021 12:50,950,0,7.9671,7.9397,-0.875608,-0.929722,28.1633,46.9,28.4
SEAFET02117,6/28/2021 12:55,951,0,7.9653,7.9381,-0.875715,-0.92982,28.1633,46.9,28.4
SEAFET02117,6/28/2021 13:00,952,0,7.9694,7.9421,-0.875469,-0.92958,28.1633,46.9,28.4
SEAFET02117,6/28/2021 13:05,953,0,7.9706,7.9436,-0.875395,-0.929492,28.163,46.9,28.4
SEAFET02117,6/28/2021 13:10,954,0,7.9713,7.9441,-0.875354,-0.929461,28.1633,46.9,28.4
SEAFET02117,6/28/2021 13:15,955,0,7.972,7.9447,-0.875316,-0.929425,28.1613,46.9,28.4
SEAFET02117,6/28/2021 13:20,956,0,7.9717,7.9438,-0.875334,-0.929478,28.1622,46.9,28.4
SEAFET02117,6/28/2021 13:25,957,0,7.9742,7.9468,-0.87518,-0.929303,28.1633,46.9,28.4
SEAFET02117,6/28/2021 13:30,958,0,7.977,7.9498,-0.875012,-0.929119,28.1637,46.9,28.4
SEAFET02117,6/28/2021 13:35,959,0,7.9771,7.9497,-0.875008,-0.929124,28.166,46.9,28.4
SEAFET02117,6/28/2021 13:40,960,0,7.9778,7.9501,-0.87496,-0.9291,28.1675,46.9,28.4
SEAFET02117,6/28/2021 13:45,961,0,7.9784,7.9507,-0.874931,-0.929069,28.1656,46.9,28.4
SEAFET02117,6/28/2021 13:50,962,0,7.9785,7.9512,-0.874923,-0.929038,28.164,46.9,28.4
SEAFET02117,6/28/2021 13:55,963,0,7.9753,7.9479,-0.875115,-0.929232,28.1656,46.9,28.4
SEAFET02117,6/28/2021 14:00,964,0,7.9742,7.9467,-0.875182,-0.929305,28.1656,46.9,28.4
SEAFET02117,6/28/2021 14:05,965,0,7.9768,7.9497,-0.875026,-0.929129,28.1656,46.9,28.4
SEAFET02117,6/28/2021 14:10,966,0,7.9762,7.9493,-0.87506,-0.929152,28.1663,46.9,28.4
SEAFET02117,6/28/2021 14:15,967,0,7.976,7.9488,-0.875072,-0.929177,28.1672,46.9,28.4
SEAFET02117,6/28/2021 14:20,968,0,7.9732,7.9455,-0.875238,-0.929374,28.1681,46.9,28.4
SEAFET02117,6/28/2021 14:25,969,0,7.9739,7.9464,-0.875196,-0.929324,28.1683,46.9,28.4
SEAFET02117,6/28/2021 14:30,970,0,7.9732,7.9459,-0.87524,-0.929354,28.1679,46.9,28.4
SEAFET02117,6/28/2021 14:35,971,0,7.9741,7.947,-0.875182,-0.929287,28.1679,46.9,28.4
SEAFET02117,6/28/2021 14:40,972,0,7.9754,7.9477,-0.875106,-0.929248,28.166,46.9,28.4
SEAFET02117,6/28/2021 14:45,973,0,7.9759,7.9481,-0.875079,-0.929224,28.1663,46.9,28.4
SEAFET02117,6/28/2021 14:50,974,0,7.977,7.9496,-0.875014,-0.929134,28.165,46.9,28.4
SEAFET02117,6/28/2021 14:55,975,0,7.9794,7.9519,-0.874872,-0.928997,28.1616,46.9,28.4
SEAFET02117,6/28/2021 15:00,976,0,7.9797,7.9523,-0.874857,-0.92897,28.1609,46.9,28.4
SEAFET02117,6/28/2021 15:05,977,0,7.9797,7.9523,-0.874856,-0.928974,28.1605,46.9,28.4
SEAFET02117,6/28/2021 15:10,978,0,7.9809,7.9535,-0.874785,-0.928899,28.1593,46.9,28.4
SEAFET02117,6/28/2021 15:15,979,0,7.983,7.9555,-0.874661,-0.928784,28.1607,46.9,28.4
SEAFET02117,6/28/2021 15:20,980,0,7.9843,7.9569,-0.874577,-0.928695,28.1633,46.9,28.4
SEAFET02117,6/28/2021 15:25,981,0,7.9852,7.9574,-0.874524,-0.928664,28.1633,46.9,28.4
SEAFET02117,6/28/2021 15:30,982,0,7.9849,7.9573,-0.874545,-0.928675,28.1602,46.9,28.4
SEAFET02117,6/28/2021 15:35,983,0,7.983,7.9551,-0.874655,-0.928803,28.1625,46.9,28.4
SEAFET02117,6/28/2021 15:40,984,0,7.9831,7.9555,-0.874649,-0.928778,28.163,46.9,28.4
SEAFET02117,6/28/2021 15:45,985,0,7.9842,7.9565,-0.874583,-0.928721,28.1649,46.9,28.4
SEAFET02117,6/28/2021 15:50,986,0,7.9824,7.9543,-0.874687,-0.928847,28.1679,46.9,28.4
SEAFET02117,6/28/2021 15:55,987,0,7.9828,7.955,-0.874661,-0.928807,28.1704,46.9,28.4
SEAFET02117,6/28/2021 16:00,988,0,7.9823,7.9547,-0.87469,-0.928827,28.1723,46.9,28.4
SEAFET02117,6/28/2021 16:05,989,0,7.9836,7.9561,-0.874608,-0.928738,28.1734,46.9,28.4
SEAFET02117,6/28/2021 16:10,990,0,7.9826,7.955,-0.874665,-0.928805,28.1762,46.9,28.4
SEAFET02117,6/28/2021 16:15,991,0,7.9815,7.9533,-0.874728,-0.928903,28.1799,46.9,28.4
SEAFET02117,6/28/2021 16:20,992,0,7.9842,7.9568,-0.874566,-0.928696,28.1813,46.9,28.4
SEAFET02117,6/28/2021 16:25,993,0,7.9852,7.9576,-0.874504,-0.928648,28.1846,46.9,28.4
SEAFET02117,6/28/2021 16:30,994,0,7.9826,7.9552,-0.874657,-0.928789,28.1869,46.9,28.4
SEAFET02117,6/28/2021 16:35,995,0,7.9861,7.9587,-0.874448,-0.928582,28.1871,46.9,28.4
SEAFET02117,6/28/2021 16:40,996,0,7.9873,7.9592,-0.874375,-0.928548,28.1901,46.9,28.4
SEAFET02117,6/28/2021 16:45,997,0,7.9856,7.9577,-0.874473,-0.928637,28.1937,46.9,28.4
SEAFET02117,6/28/2021 16:50,998,0,7.9877,7.96,-0.874348,-0.928502,28.1948,46.9,28.4
SEAFET02117,6/28/2021 16:55,999,0,7.9885,7.961,-0.874296,-0.928438,28.1971,46.9,28.4
SEAFET02117,6/28/2021 17:00,1000,0,7.9898,7.9618,-0.874216,-0.928388,28.2003,46.9,28.4
SEAFET02117,6/28/2021 17:05,1001,0,7.989,7.9616,-0.874262,-0.928401,28.2006,46.9,28.4
SEAFET02117,6/28/2021 17:10,1002,0,7.9893,7.9613,-0.874238,-0.928419,28.2052,46.9,28.4
SEAFET02117,6/28/2021 17:15,1003,0,7.9909,7.9632,-0.874141,-0.9283,28.2082,46.9,28.4
SEAFET02117,6/28/2021 17:20,1004,0,7.9914,7.9638,-0.874104,-0.928267,28.2125,46.9,28.4
SEAFET02117,6/28/2021 17:25,1005,0,7.9922,7.9645,-0.874056,-0.928225,28.2161,46.9,28.4
SEAFET02117,6/28/2021 17:30,1006,0,7.9933,7.9652,-0.873986,-0.928178,28.2189,46.9,28.4
SEAFET02117,6/28/2021 17:35,1007,0,7.9944,7.9664,-0.873915,-0.928105,28.224,46.9,28.4
SEAFET02117,6/28/2021 17:40,1008,0,7.9941,7.9661,-0.873938,-0.928127,28.2216,46.9,28.4
SEAFET02117,6/28/2021 17:45,1009,0,7.9955,7.9678,-0.873845,-0.928018,28.2272,46.9,28.4
SEAFET02117,6/28/2021 17:50,1010,0,7.9946,7.9669,-0.873899,-0.928074,28.2319,46.9,28.4
SEAFET02117,6/28/2021 17:55,1011,0,7.9861,7.958,-0.874416,-0.928608,28.2216,46.9,28.4
SEAFET02117,6/28/2021 18:00,1012,0,7.985,7.9568,-0.874481,-0.928679,28.2216,46.9,28.4
SEAFET02117,6/28/2021 18:05,1013,0,7.9821,7.954,-0.874659,-0.928849,28.2163,46.9,28.4
SEAFET02117,6/28/2021 18:10,1014,0,7.984,7.9562,-0.874542,-0.928718,28.2184,47,28.4
SEAFET02117,6/28/2021 18:15,1015,0,7.9846,7.9564,-0.874507,-0.928704,28.2193,47,28.4
SEAFET02117,6/28/2021 18:20,1016,0,7.9855,7.9572,-0.874453,-0.928654,28.2216,47,28.4
SEAFET02117,6/28/2021 18:25,1017,0,7.987,7.9589,-0.874354,-0.928555,28.2272,47,28.4
SEAFET02117,6/28/2021 18:30,1018,0,7.9879,7.9599,-0.874303,-0.928492,28.2295,47,28.4
SEAFET02117,6/28/2021 18:35,1019,0,7.9872,7.9592,-0.874343,-0.928536,28.2272,47,28.4
SEAFET02117,6/28/2021 18:40,1020,0,7.9876,7.9596,-0.874322,-0.928511,28.224,47,28.4
SEAFET02117,6/28/2021 18:45,1021,0,7.9874,7.9593,-0.874338,-0.928534,28.2216,47,28.4
SEAFET02117,6/28/2021 18:50,1022,0,7.9903,7.9623,-0.874163,-0.92835,28.2216,47,28.4
SEAFET02117,6/28/2021 18:55,1023,0,7.9897,7.9617,-0.874196,-0.928389,28.2236,47,28.4
SEAFET02117,6/28/2021 19:00,1024,0,7.9911,7.9626,-0.87411,-0.928334,28.2263,47,28.4
SEAFET02117,6/28/2021 19:05,1025,0,7.9922,7.9641,-0.874047,-0.928243,28.2276,47,28.4
SEAFET02117,6/28/2021 19:10,1026,0,7.992,7.9641,-0.874059,-0.928245,28.2281,47,28.4
SEAFET02117,6/28/2021 19:15,1027,0,7.992,7.9635,-0.874055,-0.928275,28.2319,47,28.5
SEAFET02117,6/28/2021 19:20,1028,0,7.9928,7.9644,-0.874005,-0.92822,28.2342,47,28.4
SEAFET02117,6/28/2021 19:25,1029,0,7.9929,7.9646,-0.873995,-0.928209,28.2394,47,28.4
SEAFET02117,6/28/2021 19:30,1030,0,7.9953,7.9669,-0.873846,-0.928069,28.2446,47,28.4
SEAFET02117,6/28/2021 19:35,1031,0,7.9983,7.9701,-0.873657,-0.927871,28.2532,47,28.4
SEAFET02117,6/28/2021 19:40,1032,0,7.9993,7.9712,-0.87359,-0.927805,28.2594,47,28.5
SEAFET02117,6/28/2021 19:45,1033,0,8.0007,7.9725,-0.873497,-0.927727,28.2666,47,28.5
SEAFET02117,6/28/2021 19:50,1034,0,7.9942,7.97,-0.873883,-0.927874,28.2745,47,28.5
SEAFET02117,6/28/2021 19:55,1035,0,7.9863,7.971,-0.874317,-0.927797,28.3093,47,28.5
SEAFET02117,6/28/2021 20:00,1036,0,7.9887,7.9633,-0.874537,-0.928401,27.9275,47.1,28.2
SEAFET02117,6/28/2021 20:05,1037,0,8.0713,8.0579,-0.86939,-0.922665,28.1468,47.7,27.8
SEAFET02117,6/28/2021 20:10,1038,0,8.0442,8.0348,-0.871032,-0.924056,28.1255,48,27.5
SEAFET02117,6/28/2021 20:15,1039,0,8.035,8.0291,-0.871674,-0.924433,28.0297,48.1,27.2
SEAFET02117,6/28/2021 20:20,1040,0,8.0302,8.027,-0.87211,-0.924616,27.877,47.9,27.2
SEAFET02117,6/28/2021 20:25,1041,0,8.0278,8.0263,-0.872402,-0.924719,27.7186,47.7,27.2
SEAFET02117,6/28/2021 20:30,1042,0,8.0266,8.0256,-0.872615,-0.924821,27.5728,47.4,27.3
SEAFET02117,6/28/2021 20:35,1043,0,8.0286,8.0279,-0.872614,-0.924727,27.4457,47.2,27.4
SEAFET02117,6/28/2021 20:40,1044,0,8.0288,8.0284,-0.872693,-0.924736,27.3526,46.9,27.5
SEAFET02117,6/28/2021 20:45,1045,0,8.0482,8.0473,-0.871613,-0.923642,27.2685,46.5,27.8
SEAFET02117,6/28/2021 20:50,1046,0,8.0405,8.0394,-0.872066,-0.924111,27.2751,46.3,28.1
SEAFET02117,6/28/2021 20:55,1047,0,8.0351,8.0332,-0.872319,-0.924447,27.3527,46.1,28.6
SEAFET02117,6/28/2021 21:00,1048,0,8.0324,8.0296,-0.872332,-0.924603,27.5076,46.1,29.1
SEAFET02117,6/28/2021 21:05,1049,0,8.0285,8.0259,-0.872365,-0.924746,27.7114,46.2,29.5
SEAFET02117,6/28/2021 21:10,1050,0,8.0244,8.0217,-0.872373,-0.924901,27.9604,46.2,30
SEAFET02117,6/28/2021 21:15,1051,0,8.0226,8.0203,-0.872248,-0.924888,28.2073,46.3,30.4
SEAFET02117,6/28/2021 21:20,1052,0,8.0178,8.0163,-0.87231,-0.925037,28.4422,46.4,30.8
SEAFET02117,6/28/2021 21:25,1053,0,8.0106,8.0102,-0.87252,-0.925313,28.6719,46.3,31.2
SEAFET02117,6/28/2021 21:30,1054,0,8.0063,8.0067,-0.872562,-0.925439,28.8963,45.9,31.9
SEAFET02117,6/28/2021 21:35,1055,0,8.0002,8.0014,-0.87272,-0.925671,29.1155,45.5,32.4
SEAFET02117,6/28/2021 21:40,1056,0,7.9962,7.9987,-0.872763,-0.925756,29.3181,45.6,32.6
SEAFET02117,6/28/2021 21:45,1057,0,7.9947,7.9982,-0.872678,-0.925714,29.5066,46.1,32.6
SEAFET02117,6/28/2021 21:50,1058,0,7.9931,7.9981,-0.872617,-0.925658,29.667,46.7,32.3
SEAFET02117,6/28/2021 21:55,1059,0,7.9875,7.9944,-0.872827,-0.925833,29.7984,47.4,31.9
SEAFET02117,6/28/2021 22:00,1060,0,7.982,7.9904,-0.873055,-0.926031,29.9048,47.9,31.6
SEAFET02117,6/28/2021 22:05,1061,0,7.9786,7.9883,-0.873184,-0.926124,29.989,48.2,31.3
SEAFET02117,6/28/2021 22:10,1062,0,7.976,7.9875,-0.873273,-0.926152,30.0537,48.4,31.1
SEAFET02117,6/28/2021 22:15,1063,0,7.9757,7.9878,-0.873245,-0.92611,30.1035,48.5,30.9
SEAFET02117,6/28/2021 22:20,1064,0,7.9756,7.9887,-0.873217,-0.926048,30.14,48.5,30.8
SEAFET02117,6/28/2021 22:25,1065,0,7.9762,7.99,-0.873158,-0.925955,30.1668,48.5,30.7
SEAFET02117,6/28/2021 22:30,1066,0,7.9757,7.9901,-0.873169,-0.925944,30.1855,48.5,30.6
SEAFET02117,6/28/2021 22:35,1067,0,7.9747,7.9897,-0.873213,-0.925959,30.1991,48.5,30.5
SEAFET02117,6/28/2021 22:40,1068,0,7.9745,7.9898,-0.873218,-0.92595,30.2076,48.4,30.4
SEAFET02117,6/28/2021 22:45,1069,0,7.9731,7.9888,-0.873297,-0.926009,30.2151,48.4,30.4
SEAFET02117,6/28/2021 22:50,1070,0,7.9727,7.9887,-0.873318,-0.926014,30.2191,48.4,30.4
SEAFET02117,6/28/2021 22:55,1071,0,7.9704,7.987,-0.873455,-0.926118,30.2215,48.3,30.3
SEAFET02117,6/28/2021 23:00,1072,0,7.9689,7.9858,-0.87354,-0.926191,30.2227,48.3,30.3
SEAFET02117,6/28/2021 23:05,1073,0,7.9661,7.9832,-0.873712,-0.926345,30.2221,48.2,30.2
SEAFET02117,6/28/2021 23:10,1074,0,7.9635,7.9807,-0.873868,-0.926493,30.2221,48.2,30.3
SEAFET02117,6/28/2021 23:15,1075,0,7.9613,7.9788,-0.874004,-0.926611,30.2207,48.1,30.2
SEAFET02117,6/28/2021 23:20,1076,0,7.9587,7.9761,-0.87416,-0.926774,30.2184,48.1,30.2
SEAFET02117,6/28/2021 23:25,1077,0,7.9565,7.9742,-0.874291,-0.92689,30.2179,48,30.2
SEAFET02117,6/28/2021 23:30,1078,0,7.9546,7.9721,-0.874411,-0.927013,30.2161,48,30.2
SEAFET02117,6/28/2021 23:35,1079,0,7.9526,7.9704,-0.874533,-0.927116,30.2151,47.9,30.2
SEAFET02117,6/28/2021 23:40,1080,0,7.9515,7.9695,-0.874599,-0.927173,30.2131,47.9,30.2
SEAFET02117,6/28/2021 23:45,1081,0,7.9506,7.9686,-0.874655,-0.92723,30.2123,47.9,30.2
SEAFET02117,6/28/2021 23:50,1082,0,7.9495,7.9674,-0.874723,-0.927297,30.2095,47.9,30.2
SEAFET02117,6/28/2021 23:55,1083,0,7.9478,7.9663,-0.874826,-0.927365,30.2048,47.8,30.2
SEAFET02117,6/29/2021 0:00,1084,0,7.9477,7.966,-0.874838,-0.92739,30.1999,47.8,30.2
SEAFET02117,6/29/2021 0:05,1085,0,7.9471,7.9655,-0.874883,-0.927418,30.1928,47.8,30.2
SEAFET02117,6/29/2021 0:10,1086,0,7.9457,7.9642,-0.874979,-0.927504,30.1832,47.8,30.1
SEAFET02117,6/29/2021 0:15,1087,0,7.9459,7.9643,-0.874973,-0.9275,30.1709,47.8,30.1
SEAFET02117,6/29/2021 0:20,1088,0,7.9455,7.9642,-0.875013,-0.927515,30.157,47.7,30.1
SEAFET02117,6/29/2021 0:25,1089,0,7.9446,7.9638,-0.875081,-0.927545,30.14,47.7,30.1
SEAFET02117,6/29/2021 0:30,1090,0,7.944,7.9627,-0.875136,-0.927614,30.1218,47.7,30
SEAFET02117,6/29/2021 0:35,1091,0,7.9452,7.9645,-0.875085,-0.927518,30.1002,47.7,30
SEAFET02117,6/29/2021 0:40,1092,0,7.9459,7.9648,-0.875065,-0.927507,30.0763,47.7,29.9
SEAFET02117,6/29/2021 0:45,1093,0,7.9473,7.9666,-0.875005,-0.927409,30.0514,47.7,29.9
SEAFET02117,6/29/2021 0:50,1094,0,7.9484,7.9677,-0.874966,-0.927352,30.0242,47.7,29.9
SEAFET02117,6/29/2021 0:55,1095,0,7.9484,7.9677,-0.874996,-0.927361,29.9937,47.6,29.9
SEAFET02117,6/29/2021 1:00,1096,0,7.9513,7.971,-0.87485,-0.927174,29.9638,47.6,29.8
SEAFET02117,6/29/2021 1:05,1097,0,7.9593,7.9785,-0.874396,-0.92674,29.932,47.6,29.8
SEAFET02117,6/29/2021 1:10,1098,0,7.9655,7.9847,-0.874058,-0.926375,29.8991,47.6,29.7
SEAFET02117,6/29/2021 1:15,1099,0,7.9697,7.9891,-0.873833,-0.926124,29.8647,47.6,29.7
SEAFET02117,6/29/2021 1:20,1100,0,7.9716,7.991,-0.873756,-0.926026,29.8302,47.6,29.7
SEAFET02117,6/29/2021 1:25,1101,0,7.9724,7.9919,-0.87374,-0.925982,29.7948,47.6,29.6
SEAFET02117,6/29/2021 1:30,1102,0,7.9738,7.9928,-0.873689,-0.925946,29.7587,47.6,29.6
SEAFET02117,6/29/2021 1:35,1103,0,7.9748,7.9942,-0.873666,-0.925874,29.7222,47.5,29.6
SEAFET02117,6/29/2021 1:40,1104,0,7.9742,7.9935,-0.873737,-0.925927,29.6848,47.5,29.5
SEAFET02117,6/29/2021 1:45,1105,0,7.9751,7.994,-0.873721,-0.925915,29.6474,47.5,29.5
SEAFET02117,6/29/2021 1:50,1106,0,7.9744,7.9935,-0.873797,-0.925959,29.61,47.5,29.4
SEAFET02117,6/29/2021 1:55,1107,0,7.9742,7.9935,-0.87384,-0.925971,29.5726,47.5,29.4
SEAFET02117,6/29/2021 2:00,1108,0,7.9742,7.9936,-0.873878,-0.925979,29.5356,47.5,29.3
SEAFET02117,6/29/2021 2:05,1109,0,7.9742,7.9935,-0.873916,-0.925999,29.4997,47.5,29.3
SEAFET02117,6/29/2021 2:10,1110,0,7.9744,7.9935,-0.873936,-0.926011,29.4628,47.5,29.3
SEAFET02117,6/29/2021 2:15,1111,0,7.974,7.9934,-0.873995,-0.926034,29.4255,47.5,29.3
SEAFET02117,6/29/2021 2:20,1112,0,7.9742,7.9932,-0.87402,-0.926062,29.3905,47.5,29.2
SEAFET02117,6/29/2021 2:25,1113,0,7.9748,7.9938,-0.874019,-0.926038,29.354,47.5,29.2
SEAFET02117,6/29/2021 2:30,1114,0,7.9741,7.9931,-0.874091,-0.92609,29.3186,47.5,29.2
SEAFET02117,6/29/2021 2:35,1115,0,7.9741,7.9929,-0.874125,-0.92612,29.2841,47.4,29.1
SEAFET02117,6/29/2021 2:40,1116,0,7.9749,7.9938,-0.874109,-0.926075,29.2491,47.4,29.1
SEAFET02117,6/29/2021 2:45,1117,0,7.9741,7.993,-0.874194,-0.926139,29.2144,47.4,29.1
SEAFET02117,6/29/2021 2:50,1118,0,7.9742,7.9928,-0.874215,-0.926161,29.1814,47.4,29
SEAFET02117,6/29/2021 2:55,1119,0,7.9742,7.9929,-0.874248,-0.926168,29.1484,47.4,29
SEAFET02117,6/29/2021 3:00,1120,0,7.9741,7.993,-0.874283,-0.926174,29.1158,47.4,29
SEAFET02117,6/29/2021 3:05,1121,0,7.9742,7.9929,-0.874306,-0.926194,29.0836,47.4,29
SEAFET02117,6/29/2021 3:10,1122,0,7.9736,7.992,-0.874375,-0.926259,29.0521,47.4,28.9
SEAFET02117,6/29/2021 3:15,1123,0,7.9739,7.9923,-0.874387,-0.926254,29.0219,47.4,28.9
SEAFET02117,6/29/2021 3:20,1124,0,7.9734,7.9915,-0.874443,-0.926311,28.9905,47.3,28.9
SEAFET02117,6/29/2021 3:25,1125,0,7.9745,7.9929,-0.874409,-0.926241,28.9604,47.3,28.9
SEAFET02117,6/29/2021 3:30,1126,0,7.9745,7.9925,-0.874439,-0.926275,28.9286,47.3,28.8
SEAFET02117,6/29/2021 3:35,1127,0,7.9753,7.9934,-0.87442,-0.926237,28.8964,47.3,28.8
SEAFET02117,6/29/2021 3:40,1128,0,7.9761,7.9944,-0.874407,-0.926187,28.8633,47.3,28.7
SEAFET02117,6/29/2021 3:45,1129,0,7.9753,7.9932,-0.874483,-0.92627,28.8304,47.3,28.7
SEAFET02117,6/29/2021 3:50,1130,0,7.9758,7.994,-0.874485,-0.92624,28.7968,47.3,28.7
SEAFET02117,6/29/2021 3:55,1131,0,7.9756,7.9934,-0.874532,-0.926287,28.7639,47.3,28.7
SEAFET02117,6/29/2021 4:00,1132,0,7.9753,7.9935,-0.874579,-0.926295,28.7307,47.3,28.7
SEAFET02117,6/29/2021 4:05,1133,0,7.9751,7.9929,-0.874619,-0.92634,28.6974,47.3,28.6
SEAFET02117,6/29/2021 4:10,1134,0,7.9755,7.9935,-0.874631,-0.926318,28.6649,47.3,28.6
SEAFET02117,6/29/2021 4:15,1135,0,7.9744,7.9923,-0.874726,-0.9264,28.633,47.3,28.6
SEAFET02117,6/29/2021 4:20,1136,0,7.9748,7.9926,-0.874732,-0.926396,28.6017,47.3,28.5
SEAFET02117,6/29/2021 4:25,1137,0,7.9745,7.9925,-0.874781,-0.926412,28.5701,47.3,28.5
