Date,Time,PAR (raw),Datetime (UTC),Datetime (AST),PAR (calc),PAR (avg),,Serial #:,0392
6/23/24,23:58:41,6409,6/23/2024 23:58:41,6/23/2024 19:58:41,7.603606232,,,,
6/23/24,23:58:42,6395,6/23/2024 23:58:42,6/23/2024 19:58:42,7.519060257,,,,
6/23/24,23:58:43,6402,6/23/2024 23:58:43,6/23/2024 19:58:43,7.561215076,,,,
6/23/24,23:58:44,6405,6/23/2024 23:58:44,6/23/2024 19:58:44,7.579353698,,,,
6/23/24,23:58:45,6401,6/23/2024 23:58:45,6/23/2024 19:58:45,7.55517852,,,,
6/23/24,23:58:46,6400,6/23/2024 23:58:46,6/23/2024 19:58:46,7.549146784,,,,
6/23/24,23:58:47,6395,6/23/2024 23:58:47,6/23/2024 19:58:47,7.519060257,,,,
6/23/24,23:58:48,6390,6/23/2024 23:58:48,6/23/2024 19:58:48,7.489093638,,,,
6/23/24,23:58:49,6388,6/23/2024 23:58:49,6/23/2024 19:58:49,7.477140457,,,,
6/23/24,23:58:51,6383,6/23/2024 23:58:51,6/23/2024 19:58:51,7.447340906,7.530019583,,,
6/24/24,0:13:42,4674,6/24/2024 0:13:42,6/23/2024 20:13:42,1.902023775,,,,
6/24/24,0:13:43,4675,6/24/2024 0:13:43,6/23/2024 20:13:43,1.903543484,,,,
6/24/24,0:13:44,4674,6/24/2024 0:13:44,6/23/2024 20:13:44,1.902023775,,,,
6/24/24,0:13:45,4668,6/24/2024 0:13:45,6/23/2024 20:13:45,1.892930966,,,,
6/24/24,0:13:46,4669,6/24/2024 0:13:46,6/23/2024 20:13:46,1.89444341,,,,
6/24/24,0:13:47,4670,6/24/2024 0:13:47,6/23/2024 20:13:47,1.895957062,,,,
6/24/24,0:13:48,4663,6/24/2024 0:13:48,6/23/2024 20:13:48,1.885386839,,,,
6/24/24,0:13:49,4658,6/24/2024 0:13:49,6/23/2024 20:13:49,1.877872779,,,,
6/24/24,0:13:50,4656,6/24/2024 0:13:50,6/23/2024 20:13:50,1.874875547,,,,
6/24/24,0:13:52,4659,6/24/2024 0:13:52,6/23/2024 20:13:52,1.879373192,1.890843083,,,
6/24/24,0:28:43,3333,6/24/2024 0:28:43,6/23/2024 20:28:43,0.65174163,,,,
6/24/24,0:28:44,3322,6/24/2024 0:28:44,6/23/2024 20:28:44,0.646040869,,,,
6/24/24,0:28:45,3312,6/24/2024 0:28:45,6/23/2024 20:28:45,0.640901641,,,,
6/24/24,0:28:46,3310,6/24/2024 0:28:46,6/23/2024 20:28:46,0.639878712,,,,
6/24/24,0:28:47,3310,6/24/2024 0:28:47,6/23/2024 20:28:47,0.639878712,,,,
6/24/24,0:28:48,3310,6/24/2024 0:28:48,6/23/2024 20:28:48,0.639878712,,,,
6/24/24,0:28:49,3310,6/24/2024 0:28:49,6/23/2024 20:28:49,0.639878712,,,,
6/24/24,0:28:50,3310,6/24/2024 0:28:50,6/23/2024 20:28:50,0.639878712,,,,
6/24/24,0:28:51,3312,6/24/2024 0:28:51,6/23/2024 20:28:51,0.640901641,,,,
6/24/24,0:28:53,3306,6/24/2024 0:28:53,6/23/2024 20:28:53,0.637837748,0.641681709,,,
6/24/24,0:43:44,104,6/24/2024 0:43:44,6/23/2024 20:43:44,0.049438079,,,,
6/24/24,0:43:45,57,6/24/2024 0:43:45,6/23/2024 20:43:45,0.047616682,,,,
6/24/24,0:43:46,57,6/24/2024 0:43:46,6/23/2024 20:43:46,0.047616682,,,,
6/24/24,0:43:47,57,6/24/2024 0:43:47,6/23/2024 20:43:47,0.047616682,,,,
6/24/24,0:43:48,57,6/24/2024 0:43:48,6/23/2024 20:43:48,0.047616682,,,,
6/24/24,0:43:49,57,6/24/2024 0:43:49,6/23/2024 20:43:49,0.047616682,,,,
6/24/24,0:43:50,57,6/24/2024 0:43:50,6/23/2024 20:43:50,0.047616682,,,,
6/24/24,0:43:51,57,6/24/2024 0:43:51,6/23/2024 20:43:51,0.047616682,,,,
6/24/24,0:43:52,57,6/24/2024 0:43:52,6/23/2024 20:43:52,0.047616682,,,,
6/24/24,0:43:54,57,6/24/2024 0:43:54,6/23/2024 20:43:54,0.047616682,0.047798821,,,
6/24/24,0:58:45,53,6/24/2024 0:58:45,6/23/2024 20:58:45,0.047464803,,,,
6/24/24,0:58:46,53,6/24/2024 0:58:46,6/23/2024 20:58:46,0.047464803,,,,
6/24/24,0:58:47,53,6/24/2024 0:58:47,6/23/2024 20:58:47,0.047464803,,,,
6/24/24,0:58:48,53,6/24/2024 0:58:48,6/23/2024 20:58:48,0.047464803,,,,
6/24/24,0:58:49,53,6/24/2024 0:58:49,6/23/2024 20:58:49,0.047464803,,,,
6/24/24,0:58:50,53,6/24/2024 0:58:50,6/23/2024 20:58:50,0.047464803,,,,
6/24/24,0:58:51,53,6/24/2024 0:58:51,6/23/2024 20:58:51,0.047464803,,,,
6/24/24,0:58:52,53,6/24/2024 0:58:52,6/23/2024 20:58:52,0.047464803,,,,
6/24/24,0:58:53,53,6/24/2024 0:58:53,6/23/2024 20:58:53,0.047464803,,,,
6/24/24,0:58:55,53,6/24/2024 0:58:55,6/23/2024 20:58:55,0.047464803,0.047464803,,,
6/24/24,1:13:46,53,6/24/2024 1:13:46,6/23/2024 21:13:46,0.047464803,,,,
6/24/24,1:13:47,53,6/24/2024 1:13:47,6/23/2024 21:13:47,0.047464803,,,,
6/24/24,1:13:48,53,6/24/2024 1:13:48,6/23/2024 21:13:48,0.047464803,,,,
6/24/24,1:13:49,53,6/24/2024 1:13:49,6/23/2024 21:13:49,0.047464803,,,,
6/24/24,1:13:50,53,6/24/2024 1:13:50,6/23/2024 21:13:50,0.047464803,,,,
6/24/24,1:13:51,53,6/24/2024 1:13:51,6/23/2024 21:13:51,0.047464803,,,,
6/24/24,1:13:52,53,6/24/2024 1:13:52,6/23/2024 21:13:52,0.047464803,,,,
6/24/24,1:13:53,53,6/24/2024 1:13:53,6/23/2024 21:13:53,0.047464803,,,,
6/24/24,1:13:54,53,6/24/2024 1:13:54,6/23/2024 21:13:54,0.047464803,,,,
6/24/24,1:13:56,53,6/24/2024 1:13:56,6/23/2024 21:13:56,0.047464803,0.047464803,,,
6/24/24,1:28:47,53,6/24/2024 1:28:47,6/23/2024 21:28:47,0.047464803,,,,
6/24/24,1:28:48,53,6/24/2024 1:28:48,6/23/2024 21:28:48,0.047464803,,,,
6/24/24,1:28:49,53,6/24/2024 1:28:49,6/23/2024 21:28:49,0.047464803,,,,
6/24/24,1:28:50,53,6/24/2024 1:28:50,6/23/2024 21:28:50,0.047464803,,,,
6/24/24,1:28:51,53,6/24/2024 1:28:51,6/23/2024 21:28:51,0.047464803,,,,
6/24/24,1:28:52,53,6/24/2024 1:28:52,6/23/2024 21:28:52,0.047464803,,,,
6/24/24,1:28:53,53,6/24/2024 1:28:53,6/23/2024 21:28:53,0.047464803,,,,
6/24/24,1:28:54,53,6/24/2024 1:28:54,6/23/2024 21:28:54,0.047464803,,,,
6/24/24,1:28:55,53,6/24/2024 1:28:55,6/23/2024 21:28:55,0.047464803,,,,
6/24/24,1:28:57,53,6/24/2024 1:28:57,6/23/2024 21:28:57,0.047464803,0.047464803,,,
6/24/24,1:43:48,53,6/24/2024 1:43:48,6/23/2024 21:43:48,0.047464803,,,,
6/24/24,1:43:49,53,6/24/2024 1:43:49,6/23/2024 21:43:49,0.047464803,,,,
6/24/24,1:43:50,53,6/24/2024 1:43:50,6/23/2024 21:43:50,0.047464803,,,,
6/24/24,1:43:51,53,6/24/2024 1:43:51,6/23/2024 21:43:51,0.047464803,,,,
6/24/24,1:43:52,53,6/24/2024 1:43:52,6/23/2024 21:43:52,0.047464803,,,,
6/24/24,1:43:53,53,6/24/2024 1:43:53,6/23/2024 21:43:53,0.047464803,,,,
6/24/24,1:43:54,53,6/24/2024 1:43:54,6/23/2024 21:43:54,0.047464803,,,,
6/24/24,1:43:55,53,6/24/2024 1:43:55,6/23/2024 21:43:55,0.047464803,,,,
6/24/24,1:43:56,53,6/24/2024 1:43:56,6/23/2024 21:43:56,0.047464803,,,,
6/24/24,1:43:58,53,6/24/2024 1:43:58,6/23/2024 21:43:58,0.047464803,0.047464803,,,
6/24/24,1:58:49,53,6/24/2024 1:58:49,6/23/2024 21:58:49,0.047464803,,,,
6/24/24,1:58:50,53,6/24/2024 1:58:50,6/23/2024 21:58:50,0.047464803,,,,
6/24/24,1:58:51,53,6/24/2024 1:58:51,6/23/2024 21:58:51,0.047464803,,,,
6/24/24,1:58:52,53,6/24/2024 1:58:52,6/23/2024 21:58:52,0.047464803,,,,
6/24/24,1:58:53,53,6/24/2024 1:58:53,6/23/2024 21:58:53,0.047464803,,,,
6/24/24,1:58:54,53,6/24/2024 1:58:54,6/23/2024 21:58:54,0.047464803,,,,
6/24/24,1:58:55,53,6/24/2024 1:58:55,6/23/2024 21:58:55,0.047464803,,,,
6/24/24,1:58:56,53,6/24/2024 1:58:56,6/23/2024 21:58:56,0.047464803,,,,
6/24/24,1:58:57,53,6/24/2024 1:58:57,6/23/2024 21:58:57,0.047464803,,,,
6/24/24,1:58:59,53,6/24/2024 1:58:59,6/23/2024 21:58:59,0.047464803,0.047464803,,,
6/24/24,2:13:50,53,6/24/2024 2:13:50,6/23/2024 22:13:50,0.047464803,,,,
6/24/24,2:13:51,53,6/24/2024 2:13:51,6/23/2024 22:13:51,0.047464803,,,,
6/24/24,2:13:52,53,6/24/2024 2:13:52,6/23/2024 22:13:52,0.047464803,,,,
6/24/24,2:13:53,53,6/24/2024 2:13:53,6/23/2024 22:13:53,0.047464803,,,,
6/24/24,2:13:54,53,6/24/2024 2:13:54,6/23/2024 22:13:54,0.047464803,,,,
6/24/24,2:13:55,53,6/24/2024 2:13:55,6/23/2024 22:13:55,0.047464803,,,,
6/24/24,2:13:56,53,6/24/2024 2:13:56,6/23/2024 22:13:56,0.047464803,,,,
6/24/24,2:13:57,53,6/24/2024 2:13:57,6/23/2024 22:13:57,0.047464803,,,,
6/24/24,2:13:58,53,6/24/2024 2:13:58,6/23/2024 22:13:58,0.047464803,,,,
6/24/24,2:14:00,53,6/24/2024 2:14:00,6/23/2024 22:14:00,0.047464803,0.047464803,,,
6/24/24,2:28:51,53,6/24/2024 2:28:51,6/23/2024 22:28:51,0.047464803,,,,
6/24/24,2:28:52,53,6/24/2024 2:28:52,6/23/2024 22:28:52,0.047464803,,,,
6/24/24,2:28:53,53,6/24/2024 2:28:53,6/23/2024 22:28:53,0.047464803,,,,
6/24/24,2:28:54,53,6/24/2024 2:28:54,6/23/2024 22:28:54,0.047464803,,,,
6/24/24,2:28:55,53,6/24/2024 2:28:55,6/23/2024 22:28:55,0.047464803,,,,
6/24/24,2:28:56,53,6/24/2024 2:28:56,6/23/2024 22:28:56,0.047464803,,,,
6/24/24,2:28:57,53,6/24/2024 2:28:57,6/23/2024 22:28:57,0.047464803,,,,
6/24/24,2:28:58,53,6/24/2024 2:28:58,6/23/2024 22:28:58,0.047464803,,,,
6/24/24,2:28:59,53,6/24/2024 2:28:59,6/23/2024 22:28:59,0.047464803,,,,
6/24/24,2:29:01,53,6/24/2024 2:29:01,6/23/2024 22:29:01,0.047464803,0.047464803,,,
6/24/24,2:43:52,53,6/24/2024 2:43:52,6/23/2024 22:43:52,0.047464803,,,,
6/24/24,2:43:53,53,6/24/2024 2:43:53,6/23/2024 22:43:53,0.047464803,,,,
6/24/24,2:43:54,53,6/24/2024 2:43:54,6/23/2024 22:43:54,0.047464803,,,,
6/24/24,2:43:55,53,6/24/2024 2:43:55,6/23/2024 22:43:55,0.047464803,,,,
6/24/24,2:43:56,53,6/24/2024 2:43:56,6/23/2024 22:43:56,0.047464803,,,,
6/24/24,2:43:57,53,6/24/2024 2:43:57,6/23/2024 22:43:57,0.047464803,,,,
6/24/24,2:43:58,53,6/24/2024 2:43:58,6/23/2024 22:43:58,0.047464803,,,,
6/24/24,2:43:59,53,6/24/2024 2:43:59,6/23/2024 22:43:59,0.047464803,,,,
6/24/24,2:44:00,53,6/24/2024 2:44:00,6/23/2024 22:44:00,0.047464803,,,,
6/24/24,2:44:02,53,6/24/2024 2:44:02,6/23/2024 22:44:02,0.047464803,0.047464803,,,
6/24/24,2:58:53,53,6/24/2024 2:58:53,6/23/2024 22:58:53,0.047464803,,,,
6/24/24,2:58:54,53,6/24/2024 2:58:54,6/23/2024 22:58:54,0.047464803,,,,
6/24/24,2:58:55,53,6/24/2024 2:58:55,6/23/2024 22:58:55,0.047464803,,,,
6/24/24,2:58:56,53,6/24/2024 2:58:56,6/23/2024 22:58:56,0.047464803,,,,
6/24/24,2:58:57,53,6/24/2024 2:58:57,6/23/2024 22:58:57,0.047464803,,,,
6/24/24,2:58:58,53,6/24/2024 2:58:58,6/23/2024 22:58:58,0.047464803,,,,
6/24/24,2:58:59,53,6/24/2024 2:58:59,6/23/2024 22:58:59,0.047464803,,,,
6/24/24,2:59:00,53,6/24/2024 2:59:00,6/23/2024 22:59:00,0.047464803,,,,
6/24/24,2:59:01,53,6/24/2024 2:59:01,6/23/2024 22:59:01,0.047464803,,,,
6/24/24,2:59:03,53,6/24/2024 2:59:03,6/23/2024 22:59:03,0.047464803,0.047464803,,,
6/24/24,3:13:54,53,6/24/2024 3:13:54,6/23/2024 23:13:54,0.047464803,,,,
6/24/24,3:13:55,53,6/24/2024 3:13:55,6/23/2024 23:13:55,0.047464803,,,,
6/24/24,3:13:56,53,6/24/2024 3:13:56,6/23/2024 23:13:56,0.047464803,,,,
6/24/24,3:13:57,53,6/24/2024 3:13:57,6/23/2024 23:13:57,0.047464803,,,,
6/24/24,3:13:58,53,6/24/2024 3:13:58,6/23/2024 23:13:58,0.047464803,,,,
6/24/24,3:13:59,53,6/24/2024 3:13:59,6/23/2024 23:13:59,0.047464803,,,,
6/24/24,3:14:00,53,6/24/2024 3:14:00,6/23/2024 23:14:00,0.047464803,,,,
6/24/24,3:14:01,53,6/24/2024 3:14:01,6/23/2024 23:14:01,0.047464803,,,,
6/24/24,3:14:02,53,6/24/2024 3:14:02,6/23/2024 23:14:02,0.047464803,,,,
6/24/24,3:14:04,53,6/24/2024 3:14:04,6/23/2024 23:14:04,0.047464803,0.047464803,,,
6/24/24,3:28:55,53,6/24/2024 3:28:55,6/23/2024 23:28:55,0.047464803,,,,
6/24/24,3:28:56,53,6/24/2024 3:28:56,6/23/2024 23:28:56,0.047464803,,,,
6/24/24,3:28:57,53,6/24/2024 3:28:57,6/23/2024 23:28:57,0.047464803,,,,
6/24/24,3:28:58,53,6/24/2024 3:28:58,6/23/2024 23:28:58,0.047464803,,,,
6/24/24,3:28:59,53,6/24/2024 3:28:59,6/23/2024 23:28:59,0.047464803,,,,
6/24/24,3:29:00,53,6/24/2024 3:29:00,6/23/2024 23:29:00,0.047464803,,,,
6/24/24,3:29:01,53,6/24/2024 3:29:01,6/23/2024 23:29:01,0.047464803,,,,
6/24/24,3:29:02,53,6/24/2024 3:29:02,6/23/2024 23:29:02,0.047464803,,,,
6/24/24,3:29:03,53,6/24/2024 3:29:03,6/23/2024 23:29:03,0.047464803,,,,
6/24/24,3:29:05,53,6/24/2024 3:29:05,6/23/2024 23:29:05,0.047464803,0.047464803,,,
6/24/24,3:43:56,53,6/24/2024 3:43:56,6/23/2024 23:43:56,0.047464803,,,,
6/24/24,3:43:57,53,6/24/2024 3:43:57,6/23/2024 23:43:57,0.047464803,,,,
6/24/24,3:43:58,53,6/24/2024 3:43:58,6/23/2024 23:43:58,0.047464803,,,,
6/24/24,3:43:59,53,6/24/2024 3:43:59,6/23/2024 23:43:59,0.047464803,,,,
6/24/24,3:44:00,53,6/24/2024 3:44:00,6/23/2024 23:44:00,0.047464803,,,,
6/24/24,3:44:01,53,6/24/2024 3:44:01,6/23/2024 23:44:01,0.047464803,,,,
6/24/24,3:44:02,53,6/24/2024 3:44:02,6/23/2024 23:44:02,0.047464803,,,,
6/24/24,3:44:03,53,6/24/2024 3:44:03,6/23/2024 23:44:03,0.047464803,,,,
6/24/24,3:44:04,53,6/24/2024 3:44:04,6/23/2024 23:44:04,0.047464803,,,,
6/24/24,3:44:06,53,6/24/2024 3:44:06,6/23/2024 23:44:06,0.047464803,0.047464803,,,
6/24/24,3:58:57,53,6/24/2024 3:58:57,6/23/2024 23:58:57,0.047464803,,,,
6/24/24,3:58:58,53,6/24/2024 3:58:58,6/23/2024 23:58:58,0.047464803,,,,
6/24/24,3:58:59,53,6/24/2024 3:58:59,6/23/2024 23:58:59,0.047464803,,,,
6/24/24,3:59:00,53,6/24/2024 3:59:00,6/23/2024 23:59:00,0.047464803,,,,
6/24/24,3:59:01,53,6/24/2024 3:59:01,6/23/2024 23:59:01,0.047464803,,,,
6/24/24,3:59:02,53,6/24/2024 3:59:02,6/23/2024 23:59:02,0.047464803,,,,
6/24/24,3:59:03,53,6/24/2024 3:59:03,6/23/2024 23:59:03,0.047464803,,,,
6/24/24,3:59:04,53,6/24/2024 3:59:04,6/23/2024 23:59:04,0.047464803,,,,
6/24/24,3:59:05,53,6/24/2024 3:59:05,6/23/2024 23:59:05,0.047464803,,,,
6/24/24,3:59:07,53,6/24/2024 3:59:07,6/23/2024 23:59:07,0.047464803,0.047464803,,,
6/24/24,4:13:58,53,6/24/2024 4:13:58,6/24/2024 0:13:58,0.047464803,,,,
6/24/24,4:13:59,53,6/24/2024 4:13:59,6/24/2024 0:13:59,0.047464803,,,,
6/24/24,4:14:00,53,6/24/2024 4:14:00,6/24/2024 0:14:00,0.047464803,,,,
6/24/24,4:14:01,53,6/24/2024 4:14:01,6/24/2024 0:14:01,0.047464803,,,,
6/24/24,4:14:02,53,6/24/2024 4:14:02,6/24/2024 0:14:02,0.047464803,,,,
6/24/24,4:14:03,53,6/24/2024 4:14:03,6/24/2024 0:14:03,0.047464803,,,,
6/24/24,4:14:04,53,6/24/2024 4:14:04,6/24/2024 0:14:04,0.047464803,,,,
6/24/24,4:14:05,53,6/24/2024 4:14:05,6/24/2024 0:14:05,0.047464803,,,,
6/24/24,4:14:06,53,6/24/2024 4:14:06,6/24/2024 0:14:06,0.047464803,,,,
6/24/24,4:14:08,53,6/24/2024 4:14:08,6/24/2024 0:14:08,0.047464803,0.047464803,,,
6/24/24,4:28:59,53,6/24/2024 4:28:59,6/24/2024 0:28:59,0.047464803,,,,
6/24/24,4:29:00,53,6/24/2024 4:29:00,6/24/2024 0:29:00,0.047464803,,,,
6/24/24,4:29:01,53,6/24/2024 4:29:01,6/24/2024 0:29:01,0.047464803,,,,
6/24/24,4:29:02,53,6/24/2024 4:29:02,6/24/2024 0:29:02,0.047464803,,,,
6/24/24,4:29:03,53,6/24/2024 4:29:03,6/24/2024 0:29:03,0.047464803,,,,
6/24/24,4:29:04,53,6/24/2024 4:29:04,6/24/2024 0:29:04,0.047464803,,,,
6/24/24,4:29:05,53,6/24/2024 4:29:05,6/24/2024 0:29:05,0.047464803,,,,
6/24/24,4:29:06,53,6/24/2024 4:29:06,6/24/2024 0:29:06,0.047464803,,,,
6/24/24,4:29:07,53,6/24/2024 4:29:07,6/24/2024 0:29:07,0.047464803,,,,
6/24/24,4:29:09,53,6/24/2024 4:29:09,6/24/2024 0:29:09,0.047464803,0.047464803,,,
6/24/24,4:44:00,53,6/24/2024 4:44:00,6/24/2024 0:44:00,0.047464803,,,,
6/24/24,4:44:01,53,6/24/2024 4:44:01,6/24/2024 0:44:01,0.047464803,,,,
6/24/24,4:44:02,53,6/24/2024 4:44:02,6/24/2024 0:44:02,0.047464803,,,,
6/24/24,4:44:03,53,6/24/2024 4:44:03,6/24/2024 0:44:03,0.047464803,,,,
6/24/24,4:44:04,53,6/24/2024 4:44:04,6/24/2024 0:44:04,0.047464803,,,,
6/24/24,4:44:05,53,6/24/2024 4:44:05,6/24/2024 0:44:05,0.047464803,,,,
6/24/24,4:44:06,53,6/24/2024 4:44:06,6/24/2024 0:44:06,0.047464803,,,,
6/24/24,4:44:07,53,6/24/2024 4:44:07,6/24/2024 0:44:07,0.047464803,,,,
6/24/24,4:44:08,53,6/24/2024 4:44:08,6/24/2024 0:44:08,0.047464803,,,,
6/24/24,4:44:10,53,6/24/2024 4:44:10,6/24/2024 0:44:10,0.047464803,0.047464803,,,
6/24/24,4:59:01,53,6/24/2024 4:59:01,6/24/2024 0:59:01,0.047464803,,,,
6/24/24,4:59:02,53,6/24/2024 4:59:02,6/24/2024 0:59:02,0.047464803,,,,
6/24/24,4:59:03,53,6/24/2024 4:59:03,6/24/2024 0:59:03,0.047464803,,,,
6/24/24,4:59:04,53,6/24/2024 4:59:04,6/24/2024 0:59:04,0.047464803,,,,
6/24/24,4:59:05,53,6/24/2024 4:59:05,6/24/2024 0:59:05,0.047464803,,,,
6/24/24,4:59:06,53,6/24/2024 4:59:06,6/24/2024 0:59:06,0.047464803,,,,
6/24/24,4:59:07,53,6/24/2024 4:59:07,6/24/2024 0:59:07,0.047464803,,,,
6/24/24,4:59:08,53,6/24/2024 4:59:08,6/24/2024 0:59:08,0.047464803,,,,
6/24/24,4:59:09,53,6/24/2024 4:59:09,6/24/2024 0:59:09,0.047464803,,,,
6/24/24,4:59:11,53,6/24/2024 4:59:11,6/24/2024 0:59:11,0.047464803,0.047464803,,,
6/24/24,5:14:02,53,6/24/2024 5:14:02,6/24/2024 1:14:02,0.047464803,,,,
6/24/24,5:14:03,53,6/24/2024 5:14:03,6/24/2024 1:14:03,0.047464803,,,,
6/24/24,5:14:04,53,6/24/2024 5:14:04,6/24/2024 1:14:04,0.047464803,,,,
6/24/24,5:14:05,53,6/24/2024 5:14:05,6/24/2024 1:14:05,0.047464803,,,,
6/24/24,5:14:06,53,6/24/2024 5:14:06,6/24/2024 1:14:06,0.047464803,,,,
6/24/24,5:14:07,53,6/24/2024 5:14:07,6/24/2024 1:14:07,0.047464803,,,,
6/24/24,5:14:08,53,6/24/2024 5:14:08,6/24/2024 1:14:08,0.047464803,,,,
6/24/24,5:14:09,53,6/24/2024 5:14:09,6/24/2024 1:14:09,0.047464803,,,,
6/24/24,5:14:10,53,6/24/2024 5:14:10,6/24/2024 1:14:10,0.047464803,,,,
6/24/24,5:14:12,53,6/24/2024 5:14:12,6/24/2024 1:14:12,0.047464803,0.047464803,,,
6/24/24,5:29:03,53,6/24/2024 5:29:03,6/24/2024 1:29:03,0.047464803,,,,
6/24/24,5:29:04,53,6/24/2024 5:29:04,6/24/2024 1:29:04,0.047464803,,,,
6/24/24,5:29:05,53,6/24/2024 5:29:05,6/24/2024 1:29:05,0.047464803,,,,
6/24/24,5:29:06,53,6/24/2024 5:29:06,6/24/2024 1:29:06,0.047464803,,,,
6/24/24,5:29:07,53,6/24/2024 5:29:07,6/24/2024 1:29:07,0.047464803,,,,
6/24/24,5:29:08,53,6/24/2024 5:29:08,6/24/2024 1:29:08,0.047464803,,,,
6/24/24,5:29:09,53,6/24/2024 5:29:09,6/24/2024 1:29:09,0.047464803,,,,
6/24/24,5:29:10,53,6/24/2024 5:29:10,6/24/2024 1:29:10,0.047464803,,,,
6/24/24,5:29:11,53,6/24/2024 5:29:11,6/24/2024 1:29:11,0.047464803,,,,
6/24/24,5:29:13,53,6/24/2024 5:29:13,6/24/2024 1:29:13,0.047464803,0.047464803,,,
6/24/24,5:44:04,53,6/24/2024 5:44:04,6/24/2024 1:44:04,0.047464803,,,,
6/24/24,5:44:05,53,6/24/2024 5:44:05,6/24/2024 1:44:05,0.047464803,,,,
6/24/24,5:44:06,53,6/24/2024 5:44:06,6/24/2024 1:44:06,0.047464803,,,,
6/24/24,5:44:07,53,6/24/2024 5:44:07,6/24/2024 1:44:07,0.047464803,,,,
6/24/24,5:44:08,53,6/24/2024 5:44:08,6/24/2024 1:44:08,0.047464803,,,,
6/24/24,5:44:09,53,6/24/2024 5:44:09,6/24/2024 1:44:09,0.047464803,,,,
6/24/24,5:44:10,53,6/24/2024 5:44:10,6/24/2024 1:44:10,0.047464803,,,,
6/24/24,5:44:11,53,6/24/2024 5:44:11,6/24/2024 1:44:11,0.047464803,,,,
6/24/24,5:44:12,53,6/24/2024 5:44:12,6/24/2024 1:44:12,0.047464803,,,,
6/24/24,5:44:14,53,6/24/2024 5:44:14,6/24/2024 1:44:14,0.047464803,0.047464803,,,
6/24/24,5:59:05,53,6/24/2024 5:59:05,6/24/2024 1:59:05,0.047464803,,,,
6/24/24,5:59:06,53,6/24/2024 5:59:06,6/24/2024 1:59:06,0.047464803,,,,
6/24/24,5:59:07,53,6/24/2024 5:59:07,6/24/2024 1:59:07,0.047464803,,,,
6/24/24,5:59:08,53,6/24/2024 5:59:08,6/24/2024 1:59:08,0.047464803,,,,
6/24/24,5:59:09,53,6/24/2024 5:59:09,6/24/2024 1:59:09,0.047464803,,,,
6/24/24,5:59:10,53,6/24/2024 5:59:10,6/24/2024 1:59:10,0.047464803,,,,
6/24/24,5:59:11,53,6/24/2024 5:59:11,6/24/2024 1:59:11,0.047464803,,,,
6/24/24,5:59:12,53,6/24/2024 5:59:12,6/24/2024 1:59:12,0.047464803,,,,
6/24/24,5:59:13,53,6/24/2024 5:59:13,6/24/2024 1:59:13,0.047464803,,,,
6/24/24,5:59:15,53,6/24/2024 5:59:15,6/24/2024 1:59:15,0.047464803,0.047464803,,,
6/24/24,6:14:06,53,6/24/2024 6:14:06,6/24/2024 2:14:06,0.047464803,,,,
6/24/24,6:14:07,53,6/24/2024 6:14:07,6/24/2024 2:14:07,0.047464803,,,,
6/24/24,6:14:08,53,6/24/2024 6:14:08,6/24/2024 2:14:08,0.047464803,,,,
6/24/24,6:14:09,53,6/24/2024 6:14:09,6/24/2024 2:14:09,0.047464803,,,,
6/24/24,6:14:10,53,6/24/2024 6:14:10,6/24/2024 2:14:10,0.047464803,,,,
6/24/24,6:14:11,53,6/24/2024 6:14:11,6/24/2024 2:14:11,0.047464803,,,,
6/24/24,6:14:12,53,6/24/2024 6:14:12,6/24/2024 2:14:12,0.047464803,,,,
6/24/24,6:14:13,53,6/24/2024 6:14:13,6/24/2024 2:14:13,0.047464803,,,,
6/24/24,6:14:14,53,6/24/2024 6:14:14,6/24/2024 2:14:14,0.047464803,,,,
6/24/24,6:14:16,53,6/24/2024 6:14:16,6/24/2024 2:14:16,0.047464803,0.047464803,,,
6/24/24,6:29:07,53,6/24/2024 6:29:07,6/24/2024 2:29:07,0.047464803,,,,
6/24/24,6:29:08,53,6/24/2024 6:29:08,6/24/2024 2:29:08,0.047464803,,,,
6/24/24,6:29:09,53,6/24/2024 6:29:09,6/24/2024 2:29:09,0.047464803,,,,
6/24/24,6:29:10,53,6/24/2024 6:29:10,6/24/2024 2:29:10,0.047464803,,,,
6/24/24,6:29:11,53,6/24/2024 6:29:11,6/24/2024 2:29:11,0.047464803,,,,
6/24/24,6:29:12,53,6/24/2024 6:29:12,6/24/2024 2:29:12,0.047464803,,,,
6/24/24,6:29:13,53,6/24/2024 6:29:13,6/24/2024 2:29:13,0.047464803,,,,
6/24/24,6:29:14,53,6/24/2024 6:29:14,6/24/2024 2:29:14,0.047464803,,,,
6/24/24,6:29:15,53,6/24/2024 6:29:15,6/24/2024 2:29:15,0.047464803,,,,
6/24/24,6:29:17,53,6/24/2024 6:29:17,6/24/2024 2:29:17,0.047464803,0.047464803,,,
6/24/24,6:44:08,53,6/24/2024 6:44:08,6/24/2024 2:44:08,0.047464803,,,,
6/24/24,6:44:09,53,6/24/2024 6:44:09,6/24/2024 2:44:09,0.047464803,,,,
6/24/24,6:44:10,53,6/24/2024 6:44:10,6/24/2024 2:44:10,0.047464803,,,,
6/24/24,6:44:11,53,6/24/2024 6:44:11,6/24/2024 2:44:11,0.047464803,,,,
6/24/24,6:44:12,53,6/24/2024 6:44:12,6/24/2024 2:44:12,0.047464803,,,,
