Date,Time,PAR (raw),PAR (CALC)
6/25/21,23:23:09,7378,14.5664571
6/25/21,23:23:10,7370,14.47371474
6/25/21,23:23:11,7371,14.48527517
6/25/21,23:23:12,7378,14.5664571
6/25/21,23:23:14,7386,14.65979372
6/25/21,23:28:05,7189,12.52621765
6/25/21,23:28:06,7190,12.53622257
6/25/21,23:28:07,7194,12.57632224
6/25/21,23:28:08,7199,12.62662725
6/25/21,23:28:09,7196,12.59642015
6/25/21,23:28:10,7186,12.49625076
6/25/21,23:28:11,7183,12.46635557
6/25/21,23:28:12,7186,12.49625076
6/25/21,23:28:13,7193,12.56628532
6/25/21,23:28:15,7198,12.61655018
6/25/21,23:33:06,6975,10.55887034
6/25/21,23:33:07,6973,10.5420234
6/25/21,23:33:08,6975,10.55887034
6/25/21,23:33:09,6978,10.58419126
6/25/21,23:33:10,6979,10.59264505
6/25/21,23:33:11,6971,10.52520333
6/25/21,23:33:12,6965,10.47490398
6/25/21,23:33:13,6972,10.53361001
6/25/21,23:33:14,6977,10.57574421
6/25/21,23:33:16,6972,10.53361001
6/25/21,23:38:07,6753,8.843843228
6/25/21,23:38:08,6752,8.836785124
6/25/21,23:38:09,6760,8.893408064
6/25/21,23:38:10,6763,8.914735081
6/25/21,23:38:11,6762,8.907620398
6/25/21,23:38:12,6753,8.843843228
6/25/21,23:38:13,6746,8.794554629
6/25/21,23:38:14,6750,8.822685808
6/25/21,23:38:15,6759,8.886310402
6/25/21,23:38:17,6759,8.886310402
6/25/21,23:43:08,6590,7.764657638
6/25/21,23:43:09,6593,7.783277832
6/25/21,23:43:10,6588,7.752268929
6/25/21,23:43:11,6576,7.67835067
6/25/21,23:43:12,6569,7.635557606
6/25/21,23:43:13,6577,7.684483512
6/25/21,23:43:14,6588,7.752268929
6/25/21,23:43:15,6597,7.808174236
6/25/21,23:43:16,6581,7.709063902
6/25/21,23:43:18,6559,7.574838042
6/25/21,23:48:09,6321,6.2639615
6/25/21,23:48:10,6322,6.268964643
6/25/21,23:48:11,6334,6.329314967
6/25/21,23:48:12,6342,6.36987094
6/25/21,23:48:13,6342,6.36987094
6/25/21,23:48:14,6322,6.268964643
6/25/21,23:48:15,6316,6.239005616
6/25/21,23:48:16,6326,6.289017207
6/25/21,23:48:17,6342,6.36987094
6/25/21,23:48:19,6338,6.349560573
6/25/21,23:53:10,6045,5.025145762
6/25/21,23:53:11,6043,5.017128015
6/25/21,23:53:12,6035,4.985184744
6/25/21,23:53:13,6020,4.925838261
6/25/21,23:53:14,6023,4.937650767
6/25/21,23:53:15,6038,4.997139567
6/25/21,23:53:16,6041,5.009123059
6/25/21,23:53:17,6028,4.95740126
6/25/21,23:53:18,6016,4.9101322
6/25/21,23:53:20,6014,4.902297959
6/25/21,23:58:11,5694,3.797018383
6/25/21,23:58:12,5698,3.809163922
6/25/21,23:58:13,5686,3.77284336
6/25/21,23:58:14,5683,3.763817461
6/25/21,23:58:15,5688,3.778872647
6/25/21,23:58:16,5690,3.78491157
6/25/21,23:58:17,5685,3.769832325
6/25/21,23:58:18,5681,3.757812195
6/25/21,23:58:19,5678,3.748822256
6/25/21,23:58:21,5678,3.748822256
6/26/21,0:03:12,5282,2.73265973
6/26/21,0:03:13,5283,2.734842357
6/26/21,0:03:14,5293,2.756764731
6/26/21,0:03:15,5294,2.75896661
6/26/21,0:03:16,5285,2.73921284
6/26/21,0:03:17,5275,2.717430042
6/26/21,0:03:18,5270,2.706603688
6/26/21,0:03:19,5278,2.723946631
6/26/21,0:03:20,5289,2.747974772
6/26/21,0:03:22,5288,2.745781665
6/26/21,0:08:13,4857,1.946349311
6/26/21,0:08:14,4848,1.932413754
6/26/21,0:08:15,4849,1.933957209
6/26/21,0:08:16,4851,1.937047818
6/26/21,0:08:17,4856,1.944795966
6/26/21,0:08:18,4850,1.935501897
6/26/21,0:08:19,4839,1.918577974
6/26/21,0:08:20,4844,1.926252243
6/26/21,0:08:21,4846,1.929330539
6/26/21,0:08:23,4842,1.923178859
6/26/21,0:13:14,4384,1.334173972
6/26/21,0:13:15,4397,1.348093741
6/26/21,0:13:16,4388,1.3384416
6/26/21,0:13:17,4371,1.320397933
6/26/21,0:13:18,4364,1.313039077
6/26/21,0:13:19,4368,1.317239101
6/26/21,0:13:20,4376,1.325679495
6/26/21,0:13:21,4385,1.335239602
6/26/21,0:13:22,4379,1.328858568
6/26/21,0:13:24,4360,1.308852445
6/26/21,0:18:15,3764,0.813267221
6/26/21,0:18:16,3771,0.817825133
6/26/21,0:18:17,3771,0.817825133
6/26/21,0:18:18,3764,0.813267221
6/26/21,0:18:19,3755,0.807444355
6/26/21,0:18:20,3750,0.804227463
6/26/21,0:18:21,3758,0.809380663
6/26/21,0:18:22,3752,0.805512679
6/26/21,0:18:23,3745,0.801023387
6/26/21,0:18:25,3745,0.801023387
6/26/21,0:23:16,3046,0.458430485
6/26/21,0:23:17,3045,0.458064621
6/26/21,0:23:18,3048,0.459163092
6/26/21,0:23:19,3049,0.459529834
6/26/21,0:23:20,3039,0.455875556
6/26/21,0:23:21,3027,0.45152876
6/26/21,0:23:22,3027,0.45152876
6/26/21,0:23:23,3034,0.454059329
6/26/21,0:23:24,3037,0.455148195
6/26/21,0:23:26,3031,0.452973067
6/26/21,0:28:17,2316,0.255948639
6/26/21,0:28:18,2324,0.257588666
6/26/21,0:28:19,2330,0.258825579
6/26/21,0:28:20,2320,0.256767343
6/26/21,0:28:21,2306,0.253913281
6/26/21,0:28:22,2301,0.25290168
6/26/21,0:28:23,2303,0.253305836
6/26/21,0:28:24,2309,0.254522183
6/26/21,0:28:25,2305,0.253710638
6/26/21,0:28:27,2290,0.250690322
6/26/21,0:33:18,1363,0.119593891
6/26/21,0:33:19,1358,0.119117424
6/26/21,0:33:20,1354,0.118737618
6/26/21,0:33:21,1351,0.118453558
6/26/21,0:33:22,1353,0.118642855
6/26/21,0:33:23,1348,0.118170177
6/26/21,0:33:24,1336,0.117043419
6/26/21,0:33:25,1333,0.116763412
6/26/21,0:33:26,1334,0.116856673
6/26/21,0:33:28,1330,0.116484075
6/26/21,0:38:19,60,0.042257709
6/26/21,0:38:20,89,0.043247541
6/26/21,0:38:21,83,0.043040864
6/26/21,0:38:22,84,0.043075241
6/26/21,0:38:23,82,0.043006514
6/26/21,0:38:24,75,0.042766829
6/26/21,0:38:25,68,0.042528481
6/26/21,0:38:26,69,0.042562449
6/26/21,0:38:27,70,0.042596445
6/26/21,0:38:29,63,0.042359046
6/26/21,0:43:20,54,0.042055762
6/26/21,0:43:21,72,0.042664517
6/26/21,0:43:22,58,0.042190285
6/26/21,0:43:23,58,0.042190285
6/26/21,0:43:24,58,0.042190285
6/26/21,0:43:25,58,0.042190285
6/26/21,0:43:26,58,0.042190285
6/26/21,0:43:27,58,0.042190285
6/26/21,0:43:28,58,0.042190285
6/26/21,0:43:30,58,0.042190285
6/26/21,0:48:21,54,0.042055762
6/26/21,0:48:22,54,0.042055762
6/26/21,0:48:23,54,0.042055762
6/26/21,0:48:24,54,0.042055762
6/26/21,0:48:25,54,0.042055762
6/26/21,0:48:26,54,0.042055762
6/26/21,0:48:27,54,0.042055762
6/26/21,0:48:28,54,0.042055762
6/26/21,0:48:29,54,0.042055762
6/26/21,0:48:31,54,0.042055762
6/26/21,0:53:22,54,0.042055762
6/26/21,0:53:23,54,0.042055762
6/26/21,0:53:24,54,0.042055762
6/26/21,0:53:25,54,0.042055762
6/26/21,0:53:26,54,0.042055762
6/26/21,0:53:27,54,0.042055762
6/26/21,0:53:28,54,0.042055762
6/26/21,0:53:29,54,0.042055762
6/26/21,0:53:30,54,0.042055762
6/26/21,0:53:32,54,0.042055762
6/26/21,0:58:23,54,0.042055762
6/26/21,0:58:24,54,0.042055762
6/26/21,0:58:25,54,0.042055762
6/26/21,0:58:26,54,0.042055762
6/26/21,0:58:27,54,0.042055762
6/26/21,0:58:28,54,0.042055762
6/26/21,0:58:29,54,0.042055762
6/26/21,0:58:30,54,0.042055762
6/26/21,0:58:31,54,0.042055762
6/26/21,0:58:33,54,0.042055762
6/26/21,1:03:24,54,0.042055762
6/26/21,1:03:25,54,0.042055762
6/26/21,1:03:26,54,0.042055762
6/26/21,1:03:27,54,0.042055762
6/26/21,1:03:28,54,0.042055762
6/26/21,1:03:29,54,0.042055762
6/26/21,1:03:30,54,0.042055762
6/26/21,1:03:31,54,0.042055762
6/26/21,1:03:32,54,0.042055762
6/26/21,1:03:33,54,0.042055762
6/26/21,1:08:24,54,0.042055762
6/26/21,1:08:25,54,0.042055762
6/26/21,1:08:26,54,0.042055762
6/26/21,1:08:27,54,0.042055762
6/26/21,1:08:28,54,0.042055762
6/26/21,1:08:29,54,0.042055762
6/26/21,1:08:30,54,0.042055762
6/26/21,1:08:31,54,0.042055762
6/26/21,1:08:32,54,0.042055762
6/26/21,1:08:34,54,0.042055762
6/26/21,1:13:25,54,0.042055762
6/26/21,1:13:26,54,0.042055762
6/26/21,1:13:27,54,0.042055762
6/26/21,1:13:28,54,0.042055762
6/26/21,1:13:29,54,0.042055762
6/26/21,1:13:30,54,0.042055762
6/26/21,1:13:31,54,0.042055762
6/26/21,1:13:32,54,0.042055762
6/26/21,1:13:33,54,0.042055762
6/26/21,1:13:35,54,0.042055762
6/26/21,1:18:26,54,0.042055762
6/26/21,1:18:27,54,0.042055762
6/26/21,1:18:28,54,0.042055762
6/26/21,1:18:29,54,0.042055762
6/26/21,1:18:30,54,0.042055762
6/26/21,1:18:31,54,0.042055762
6/26/21,1:18:32,54,0.042055762
6/26/21,1:18:33,54,0.042055762
6/26/21,1:18:34,54,0.042055762
6/26/21,1:18:36,54,0.042055762
6/26/21,1:23:27,54,0.042055762
6/26/21,1:23:28,54,0.042055762
6/26/21,1:23:29,54,0.042055762
6/26/21,1:23:30,54,0.042055762
6/26/21,1:23:31,54,0.042055762
6/26/21,1:23:32,54,0.042055762
6/26/21,1:23:33,54,0.042055762
6/26/21,1:23:34,54,0.042055762
6/26/21,1:23:35,54,0.042055762
6/26/21,1:23:37,54,0.042055762
6/26/21,1:28:28,54,0.042055762
6/26/21,1:28:29,54,0.042055762
6/26/21,1:28:30,54,0.042055762
6/26/21,1:28:31,54,0.042055762
6/26/21,1:28:32,54,0.042055762
6/26/21,1:28:33,54,0.042055762
6/26/21,1:28:34,54,0.042055762
6/26/21,1:28:35,54,0.042055762
6/26/21,1:28:36,54,0.042055762
6/26/21,1:28:38,54,0.042055762
6/26/21,1:33:29,54,0.042055762
6/26/21,1:33:30,54,0.042055762
6/26/21,1:33:31,54,0.042055762
6/26/21,1:33:32,54,0.042055762
6/26/21,1:33:33,54,0.042055762
6/26/21,1:33:34,54,0.042055762
6/26/21,1:33:35,54,0.042055762
6/26/21,1:33:36,54,0.042055762
6/26/21,1:33:37,54,0.042055762
6/26/21,1:33:39,54,0.042055762
6/26/21,1:38:30,54,0.042055762
6/26/21,1:38:31,54,0.042055762
6/26/21,1:38:32,54,0.042055762
6/26/21,1:38:33,54,0.042055762
6/26/21,1:38:34,54,0.042055762
6/26/21,1:38:35,54,0.042055762
6/26/21,1:38:36,54,0.042055762
6/26/21,1:38:37,54,0.042055762
6/26/21,1:38:38,54,0.042055762
6/26/21,1:38:40,54,0.042055762
6/26/21,1:43:31,54,0.042055762
6/26/21,1:43:32,54,0.042055762
6/26/21,1:43:33,54,0.042055762
6/26/21,1:43:34,54,0.042055762
6/26/21,1:43:35,54,0.042055762
6/26/21,1:43:36,54,0.042055762
6/26/21,1:43:37,54,0.042055762
6/26/21,1:43:38,54,0.042055762
6/26/21,1:43:39,54,0.042055762
6/26/21,1:43:41,54,0.042055762
6/26/21,1:48:32,54,0.042055762
6/26/21,1:48:33,54,0.042055762
6/26/21,1:48:34,54,0.042055762
6/26/21,1:48:35,54,0.042055762
6/26/21,1:48:36,54,0.042055762
6/26/21,1:48:37,54,0.042055762
6/26/21,1:48:38,54,0.042055762
6/26/21,1:48:39,54,0.042055762
6/26/21,1:48:40,54,0.042055762
6/26/21,1:48:42,54,0.042055762
6/26/21,1:53:33,54,0.042055762
6/26/21,1:53:34,54,0.042055762
6/26/21,1:53:35,54,0.042055762
6/26/21,1:53:36,54,0.042055762
6/26/21,1:53:37,54,0.042055762
6/26/21,1:53:38,54,0.042055762
6/26/21,1:53:39,54,0.042055762
6/26/21,1:53:40,54,0.042055762
6/26/21,1:53:41,54,0.042055762
6/26/21,1:53:43,54,0.042055762
6/26/21,1:58:34,54,0.042055762
6/26/21,1:58:35,54,0.042055762
6/26/21,1:58:36,54,0.042055762
6/26/21,1:58:37,54,0.042055762
6/26/21,1:58:38,54,0.042055762
6/26/21,1:58:39,54,0.042055762
6/26/21,1:58:40,54,0.042055762
6/26/21,1:58:41,54,0.042055762
6/26/21,1:58:42,54,0.042055762
6/26/21,1:58:44,54,0.042055762
6/26/21,2:03:35,54,0.042055762
6/26/21,2:03:36,54,0.042055762
6/26/21,2:03:37,54,0.042055762
6/26/21,2:03:38,54,0.042055762
6/26/21,2:03:39,54,0.042055762
6/26/21,2:03:40,54,0.042055762
6/26/21,2:03:41,54,0.042055762
6/26/21,2:03:42,54,0.042055762
6/26/21,2:03:43,54,0.042055762
6/26/21,2:03:45,54,0.042055762
6/26/21,2:08:36,54,0.042055762
6/26/21,2:08:37,54,0.042055762
6/26/21,2:08:38,54,0.042055762
6/26/21,2:08:39,54,0.042055762
6/26/21,2:08:40,54,0.042055762
6/26/21,2:08:41,54,0.042055762
6/26/21,2:08:42,54,0.042055762
6/26/21,2:08:43,54,0.042055762
6/26/21,2:08:44,54,0.042055762
6/26/21,2:08:46,54,0.042055762
6/26/21,2:13:37,54,0.042055762
6/26/21,2:13:38,54,0.042055762
6/26/21,2:13:39,54,0.042055762
6/26/21,2:13:40,54,0.042055762
6/26/21,2:13:41,54,0.042055762
6/26/21,2:13:42,54,0.042055762
6/26/21,2:13:43,54,0.042055762
6/26/21,2:13:44,54,0.042055762
6/26/21,2:13:45,54,0.042055762
6/26/21,2:13:47,54,0.042055762
6/26/21,2:18:38,54,0.042055762
6/26/21,2:18:39,54,0.042055762
6/26/21,2:18:40,54,0.042055762
6/26/21,2:18:41,54,0.042055762
6/26/21,2:18:42,54,0.042055762
6/26/21,2:18:43,54,0.042055762
6/26/21,2:18:44,54,0.042055762
6/26/21,2:18:45,54,0.042055762
6/26/21,2:18:46,54,0.042055762
6/26/21,2:18:48,54,0.042055762
6/26/21,2:23:39,54,0.042055762
6/26/21,2:23:40,54,0.042055762
6/26/21,2:23:41,54,0.042055762
6/26/21,2:23:42,54,0.042055762
6/26/21,2:23:43,54,0.042055762
6/26/21,2:23:44,54,0.042055762
6/26/21,2:23:45,54,0.042055762
6/26/21,2:23:46,54,0.042055762
6/26/21,2:23:47,54,0.042055762
6/26/21,2:23:49,54,0.042055762
6/26/21,2:28:40,54,0.042055762
6/26/21,2:28:41,54,0.042055762
6/26/21,2:28:42,54,0.042055762
6/26/21,2:28:43,54,0.042055762
6/26/21,2:28:44,54,0.042055762
6/26/21,2:28:45,54,0.042055762
6/26/21,2:28:46,54,0.042055762
6/26/21,2:28:47,54,0.042055762
6/26/21,2:28:48,54,0.042055762
6/26/21,2:28:50,54,0.042055762
6/26/21,2:33:41,54,0.042055762
6/26/21,2:33:42,54,0.042055762
6/26/21,2:33:43,54,0.042055762
6/26/21,2:33:44,54,0.042055762
6/26/21,2:33:45,54,0.042055762
6/26/21,2:33:46,54,0.042055762
6/26/21,2:33:47,54,0.042055762
6/26/21,2:33:48,54,0.042055762
6/26/21,2:33:49,54,0.042055762
6/26/21,2:33:51,54,0.042055762
6/26/21,2:38:42,54,0.042055762
6/26/21,2:38:43,54,0.042055762
6/26/21,2:38:44,54,0.042055762
6/26/21,2:38:45,54,0.042055762
6/26/21,2:38:46,54,0.042055762
6/26/21,2:38:47,54,0.042055762
6/26/21,2:38:48,54,0.042055762
6/26/21,2:38:49,54,0.042055762
6/26/21,2:38:50,54,0.042055762
6/26/21,2:38:52,54,0.042055762
6/26/21,2:43:43,54,0.042055762
6/26/21,2:43:44,54,0.042055762
6/26/21,2:43:45,54,0.042055762
6/26/21,2:43:46,54,0.042055762
6/26/21,2:43:47,54,0.042055762
6/26/21,2:43:48,54,0.042055762
6/26/21,2:43:49,54,0.042055762
6/26/21,2:43:50,54,0.042055762
6/26/21,2:43:51,54,0.042055762
6/26/21,2:43:53,54,0.042055762
6/26/21,2:48:44,54,0.042055762
6/26/21,2:48:45,54,0.042055762
6/26/21,2:48:46,54,0.042055762
6/26/21,2:48:47,54,0.042055762
6/26/21,2:48:48,54,0.042055762
6/26/21,2:48:49,54,0.042055762
6/26/21,2:48:50,54,0.042055762
6/26/21,2:48:51,54,0.042055762
6/26/21,2:48:52,54,0.042055762
6/26/21,2:48:54,54,0.042055762
6/26/21,2:53:45,54,0.042055762
6/26/21,2:53:46,54,0.042055762
6/26/21,2:53:47,54,0.042055762
6/26/21,2:53:48,54,0.042055762
6/26/21,2:53:49,54,0.042055762
6/26/21,2:53:50,54,0.042055762
6/26/21,2:53:51,54,0.042055762
6/26/21,2:53:52,54,0.042055762
6/26/21,2:53:53,54,0.042055762
6/26/21,2:53:55,54,0.042055762
6/26/21,2:58:46,54,0.042055762
6/26/21,2:58:47,54,0.042055762
6/26/21,2:58:48,54,0.042055762
6/26/21,2:58:49,54,0.042055762
6/26/21,2:58:50,54,0.042055762
6/26/21,2:58:51,54,0.042055762
6/26/21,2:58:52,54,0.042055762
6/26/21,2:58:53,54,0.042055762
6/26/21,2:58:54,54,0.042055762
6/26/21,2:58:56,54,0.042055762
6/26/21,3:03:47,54,0.042055762
6/26/21,3:03:48,54,0.042055762
6/26/21,3:03:49,54,0.042055762
6/26/21,3:03:50,54,0.042055762
6/26/21,3:03:51,54,0.042055762
6/26/21,3:03:52,54,0.042055762
6/26/21,3:03:53,54,0.042055762
6/26/21,3:03:54,54,0.042055762
6/26/21,3:03:55,54,0.042055762
6/26/21,3:03:57,54,0.042055762
6/26/21,3:08:48,54,0.042055762
6/26/21,3:08:49,54,0.042055762
6/26/21,3:08:50,54,0.042055762
6/26/21,3:08:51,54,0.042055762
6/26/21,3:08:52,54,0.042055762
6/26/21,3:08:53,54,0.042055762
6/26/21,3:08:54,54,0.042055762
6/26/21,3:08:55,54,0.042055762
6/26/21,3:08:56,54,0.042055762
6/26/21,3:08:58,54,0.042055762
6/26/21,3:13:49,54,0.042055762
6/26/21,3:13:50,54,0.042055762
6/26/21,3:13:51,54,0.042055762
6/26/21,3:13:52,54,0.042055762
6/26/21,3:13:53,54,0.042055762
6/26/21,3:13:54,54,0.042055762
6/26/21,3:13:55,54,0.042055762
6/26/21,3:13:56,54,0.042055762
6/26/21,3:13:57,54,0.042055762
6/26/21,3:13:59,54,0.042055762
6/26/21,3:18:50,54,0.042055762
6/26/21,3:18:51,54,0.042055762
6/26/21,3:18:52,54,0.042055762
6/26/21,3:18:53,54,0.042055762
6/26/21,3:18:54,54,0.042055762
6/26/21,3:18:55,54,0.042055762
6/26/21,3:18:56,54,0.042055762
6/26/21,3:18:57,54,0.042055762
6/26/21,3:18:58,54,0.042055762
6/26/21,3:19:00,54,0.042055762
6/26/21,3:23:51,54,0.042055762
6/26/21,3:23:52,54,0.042055762
6/26/21,3:23:53,54,0.042055762
6/26/21,3:23:54,54,0.042055762
6/26/21,3:23:55,54,0.042055762
6/26/21,3:23:56,54,0.042055762
6/26/21,3:23:57,54,0.042055762
6/26/21,3:23:58,54,0.042055762
6/26/21,3:23:59,54,0.042055762
6/26/21,3:24:01,54,0.042055762
6/26/21,3:28:52,54,0.042055762
6/26/21,3:28:53,54,0.042055762
6/26/21,3:28:54,54,0.042055762
6/26/21,3:28:55,54,0.042055762
6/26/21,3:28:56,54,0.042055762
6/26/21,3:28:57,54,0.042055762
6/26/21,3:28:58,54,0.042055762
6/26/21,3:28:59,54,0.042055762
6/26/21,3:29:00,54,0.042055762
6/26/21,3:29:02,54,0.042055762
6/26/21,3:33:53,54,0.042055762
6/26/21,3:33:54,54,0.042055762
6/26/21,3:33:55,54,0.042055762
6/26/21,3:33:56,54,0.042055762
6/26/21,3:33:57,54,0.042055762
6/26/21,3:33:58,54,0.042055762
6/26/21,3:33:59,54,0.042055762
6/26/21,3:34:00,54,0.042055762
6/26/21,3:34:01,54,0.042055762
6/26/21,3:34:03,54,0.042055762
6/26/21,3:38:54,54,0.042055762
6/26/21,3:38:55,54,0.042055762
6/26/21,3:38:56,54,0.042055762
6/26/21,3:38:57,54,0.042055762
6/26/21,3:38:58,54,0.042055762
6/26/21,3:38:59,54,0.042055762
6/26/21,3:39:00,54,0.042055762
6/26/21,3:39:01,54,0.042055762
6/26/21,3:39:02,54,0.042055762
6/26/21,3:39:04,54,0.042055762
6/26/21,3:43:55,54,0.042055762
6/26/21,3:43:56,54,0.042055762
6/26/21,3:43:57,54,0.042055762
6/26/21,3:43:58,54,0.042055762
6/26/21,3:43:59,54,0.042055762
6/26/21,3:44:00,54,0.042055762
6/26/21,3:44:01,54,0.042055762
6/26/21,3:44:02,54,0.042055762
6/26/21,3:44:03,54,0.042055762
6/26/21,3:44:05,54,0.042055762
6/26/21,3:48:56,54,0.042055762
6/26/21,3:48:57,54,0.042055762
6/26/21,3:48:58,54,0.042055762
6/26/21,3:48:59,54,0.042055762
6/26/21,3:49:00,54,0.042055762
6/26/21,3:49:01,54,0.042055762
6/26/21,3:49:02,54,0.042055762
6/26/21,3:49:03,54,0.042055762
6/26/21,3:49:04,54,0.042055762
6/26/21,3:49:06,54,0.042055762
6/26/21,3:53:57,54,0.042055762
6/26/21,3:53:58,54,0.042055762
6/26/21,3:53:59,54,0.042055762
6/26/21,3:54:00,54,0.042055762
6/26/21,3:54:01,54,0.042055762
6/26/21,3:54:02,54,0.042055762
6/26/21,3:54:03,54,0.042055762
6/26/21,3:54:04,54,0.042055762
6/26/21,3:54:05,54,0.042055762
6/26/21,3:54:07,54,0.042055762
6/26/21,3:58:58,54,0.042055762
6/26/21,3:58:59,54,0.042055762
6/26/21,3:59:00,54,0.042055762
6/26/21,3:59:01,54,0.042055762
6/26/21,3:59:02,54,0.042055762
6/26/21,3:59:03,54,0.042055762
6/26/21,3:59:04,54,0.042055762
6/26/21,3:59:05,54,0.042055762
6/26/21,3:59:06,54,0.042055762
6/26/21,3:59:08,54,0.042055762
6/26/21,4:03:59,54,0.042055762
6/26/21,4:04:00,54,0.042055762
6/26/21,4:04:01,54,0.042055762
6/26/21,4:04:02,54,0.042055762
6/26/21,4:04:03,54,0.042055762
6/26/21,4:04:04,54,0.042055762
6/26/21,4:04:05,54,0.042055762
6/26/21,4:04:06,54,0.042055762
6/26/21,4:04:07,54,0.042055762
6/26/21,4:04:08,54,0.042055762
6/26/21,4:08:59,54,0.042055762
6/26/21,4:09:00,54,0.042055762
6/26/21,4:09:01,54,0.042055762
6/26/21,4:09:02,54,0.042055762
6/26/21,4:09:03,54,0.042055762
6/26/21,4:09:04,54,0.042055762
6/26/21,4:09:05,54,0.042055762
6/26/21,4:09:06,54,0.042055762
6/26/21,4:09:07,54,0.042055762
6/26/21,4:09:09,54,0.042055762
6/26/21,4:14:00,54,0.042055762
6/26/21,4:14:01,54,0.042055762
6/26/21,4:14:02,54,0.042055762
6/26/21,4:14:03,54,0.042055762
6/26/21,4:14:04,54,0.042055762
6/26/21,4:14:05,54,0.042055762
6/26/21,4:14:06,54,0.042055762
6/26/21,4:14:07,54,0.042055762
6/26/21,4:14:08,54,0.042055762
6/26/21,4:14:10,54,0.042055762
6/26/21,4:19:01,54,0.042055762
6/26/21,4:19:02,54,0.042055762
6/26/21,4:19:03,54,0.042055762
6/26/21,4:19:04,54,0.042055762
6/26/21,4:19:05,54,0.042055762
6/26/21,4:19:06,54,0.042055762
6/26/21,4:19:07,54,0.042055762
6/26/21,4:19:08,54,0.042055762
6/26/21,4:19:09,54,0.042055762
6/26/21,4:19:10,54,0.042055762
6/26/21,4:24:01,54,0.042055762
6/26/21,4:24:02,54,0.042055762
6/26/21,4:24:03,54,0.042055762
6/26/21,4:24:04,54,0.042055762
6/26/21,4:24:05,54,0.042055762
6/26/21,4:24:06,54,0.042055762
6/26/21,4:24:07,54,0.042055762
6/26/21,4:24:08,54,0.042055762
6/26/21,4:24:09,54,0.042055762
6/26/21,4:24:11,54,0.042055762
6/26/21,4:29:02,54,0.042055762
6/26/21,4:29:03,54,0.042055762
6/26/21,4:29:04,54,0.042055762
6/26/21,4:29:05,54,0.042055762
6/26/21,4:29:06,54,0.042055762
6/26/21,4:29:07,54,0.042055762
6/26/21,4:29:08,54,0.042055762
6/26/21,4:29:09,54,0.042055762
6/26/21,4:29:10,54,0.042055762
6/26/21,4:29:12,54,0.042055762
6/26/21,4:34:03,54,0.042055762
6/26/21,4:34:04,54,0.042055762
6/26/21,4:34:05,54,0.042055762
6/26/21,4:34:06,54,0.042055762
6/26/21,4:34:07,54,0.042055762
6/26/21,4:34:08,54,0.042055762
6/26/21,4:34:09,54,0.042055762
6/26/21,4:34:10,54,0.042055762
6/26/21,4:34:11,54,0.042055762
6/26/21,4:34:13,54,0.042055762
6/26/21,4:39:04,54,0.042055762
6/26/21,4:39:05,54,0.042055762
6/26/21,4:39:06,54,0.042055762
6/26/21,4:39:07,54,0.042055762
6/26/21,4:39:08,54,0.042055762
6/26/21,4:39:09,54,0.042055762
6/26/21,4:39:10,54,0.042055762
6/26/21,4:39:11,54,0.042055762
6/26/21,4:39:12,54,0.042055762
6/26/21,4:39:14,54,0.042055762
6/26/21,4:44:05,54,0.042055762
6/26/21,4:44:06,54,0.042055762
6/26/21,4:44:07,54,0.042055762
6/26/21,4:44:08,54,0.042055762
6/26/21,4:44:09,54,0.042055762
6/26/21,4:44:10,54,0.042055762
6/26/21,4:44:11,54,0.042055762
6/26/21,4:44:12,54,0.042055762
6/26/21,4:44:13,54,0.042055762
6/26/21,4:44:15,54,0.042055762
6/26/21,4:49:06,54,0.042055762
6/26/21,4:49:07,54,0.042055762
6/26/21,4:49:08,54,0.042055762
6/26/21,4:49:09,54,0.042055762
6/26/21,4:49:10,54,0.042055762
6/26/21,4:49:11,54,0.042055762
6/26/21,4:49:12,54,0.042055762
6/26/21,4:49:13,54,0.042055762
6/26/21,4:49:14,54,0.042055762
6/26/21,4:49:16,54,0.042055762
6/26/21,4:54:07,54,0.042055762
6/26/21,4:54:08,54,0.042055762
6/26/21,4:54:09,54,0.042055762
6/26/21,4:54:10,54,0.042055762
6/26/21,4:54:11,54,0.042055762
6/26/21,4:54:12,54,0.042055762
6/26/21,4:54:13,54,0.042055762
6/26/21,4:54:14,54,0.042055762
6/26/21,4:54:15,54,0.042055762
6/26/21,4:54:17,54,0.042055762
6/26/21,4:59:08,54,0.042055762
6/26/21,4:59:09,54,0.042055762
6/26/21,4:59:10,54,0.042055762
6/26/21,4:59:11,54,0.042055762
6/26/21,4:59:12,54,0.042055762
