Date,Time,Speed (cm/s),Heading (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2021-07-02,13:40:00.000,67.03,172.81,-66.50,8.39
2021-07-02,13:45:00.000,67.03,172.89,-66.52,8.30
2021-07-02,13:50:00.000,67.03,172.76,-66.50,8.45
2021-07-02,13:55:00.000,67.03,172.83,-66.50,8.37
2021-07-02,14:00:00.000,67.03,172.84,-66.51,8.36
2021-07-02,14:05:00.000,67.03,172.82,-66.50,8.38
2021-07-02,14:10:00.000,67.03,172.80,-66.50,8.41
2021-07-02,14:15:00.000,67.03,172.82,-66.51,8.37
2021-07-02,14:20:00.000,67.03,172.80,-66.50,8.40
2021-07-02,14:25:00.000,67.03,172.87,-66.51,8.32
2021-07-02,14:30:00.000,67.03,172.77,-66.50,8.44
2021-07-02,14:35:00.000,67.03,172.83,-66.51,8.37
2021-07-02,14:40:00.000,67.03,172.87,-66.51,8.32
2021-07-02,14:45:00.000,67.03,172.88,-66.52,8.31
2021-07-02,14:50:00.000,67.03,172.82,-66.51,8.38
2021-07-02,14:55:00.000,67.03,172.80,-66.50,8.40
2021-07-02,15:00:00.000,67.03,172.88,-66.51,8.31
2021-07-02,15:05:00.000,67.03,172.86,-66.51,8.33
2021-07-02,15:10:00.000,67.03,172.89,-66.52,8.30
2021-07-02,15:15:00.000,67.03,172.83,-66.50,8.37
2021-07-02,15:20:00.000,67.03,172.97,-66.53,8.20
2021-07-02,15:25:00.000,67.03,172.95,-66.52,8.22
2021-07-02,15:30:00.000,67.03,172.99,-66.53,8.18
2021-07-02,15:35:00.000,67.03,172.89,-66.52,8.29
2021-07-02,15:40:00.000,67.03,172.91,-66.52,8.28
2021-07-02,15:45:00.000,67.03,172.92,-66.52,8.26
2021-07-02,15:50:00.000,67.03,172.93,-66.52,8.25
2021-07-02,15:55:00.000,67.03,172.96,-66.53,8.22
2021-07-02,16:00:00.000,67.03,172.98,-66.53,8.20
2021-07-02,16:05:00.000,67.03,172.96,-66.53,8.21
2021-07-02,16:10:00.000,67.03,172.98,-66.53,8.19
2021-07-02,16:15:00.000,67.03,172.95,-66.52,8.23
2021-07-02,16:20:00.000,67.03,172.98,-66.53,8.19
2021-07-02,16:25:00.000,67.03,172.93,-66.52,8.25
2021-07-02,16:30:00.000,67.03,172.95,-66.52,8.23
2021-07-02,16:35:00.000,67.03,173.00,-66.53,8.17
2021-07-02,16:40:00.000,67.03,172.96,-66.53,8.22
2021-07-02,16:45:00.000,67.03,173.02,-66.53,8.14
2021-07-02,16:50:00.000,67.03,172.98,-66.53,8.20
2021-07-02,16:55:00.000,67.03,172.99,-66.53,8.18
2021-07-02,17:00:00.000,67.03,173.05,-66.54,8.11
2021-07-02,17:05:00.000,67.03,173.01,-66.53,8.16
2021-07-02,17:10:00.000,67.04,173.01,-66.54,8.16
2021-07-02,17:15:00.000,67.03,173.08,-66.54,8.08
2021-07-02,17:20:00.000,67.03,173.14,-66.55,8.01
2021-07-02,17:25:00.000,67.03,173.15,-66.55,8.00
2021-07-02,17:30:00.000,67.03,173.23,-66.56,7.90
2021-07-02,17:35:00.000,67.03,173.24,-66.56,7.89
2021-07-02,17:40:00.000,67.03,173.25,-66.57,7.88
2021-07-02,17:45:00.000,67.03,173.25,-66.56,7.88
2021-07-02,17:50:00.000,67.03,173.28,-66.57,7.84
2021-07-02,17:55:00.000,67.03,173.29,-66.57,7.83
2021-07-02,18:00:00.000,67.03,173.38,-66.59,7.72
2021-07-02,18:05:00.000,67.03,173.33,-66.58,7.79
2021-07-02,18:10:00.000,67.03,173.35,-66.58,7.76
2021-07-02,18:15:00.000,67.03,173.38,-66.58,7.73
2021-07-02,18:20:00.000,67.03,173.40,-66.59,7.70
2021-07-02,18:25:00.000,67.03,173.34,-66.58,7.78
2021-07-02,18:30:00.000,67.03,173.31,-66.58,7.81
2021-07-02,18:35:00.000,67.03,173.28,-66.57,7.84
2021-07-02,18:40:00.000,67.03,173.25,-66.57,7.88
2021-07-02,18:45:00.000,67.03,173.28,-66.57,7.85
2021-07-02,18:50:00.000,67.03,173.29,-66.57,7.83
2021-07-02,18:55:00.000,67.03,173.26,-66.57,7.87
2021-07-02,19:00:00.000,67.03,173.24,-66.56,7.89
2021-07-02,19:05:00.000,67.03,173.19,-66.56,7.94
2021-07-02,19:10:00.000,67.03,173.15,-66.55,7.99
2021-07-02,19:15:00.000,67.03,173.20,-66.56,7.93
2021-07-02,19:20:00.000,67.03,173.16,-66.55,7.99
2021-07-02,19:25:00.000,67.03,173.15,-66.56,8.00
2021-07-02,19:30:00.000,67.03,173.16,-66.55,7.99
2021-07-02,19:35:00.000,67.03,173.23,-66.56,7.90
2021-07-02,19:40:00.000,67.03,173.19,-66.56,7.94
2021-07-02,19:45:00.000,67.03,173.23,-66.57,7.90
2021-07-02,19:50:00.000,67.03,173.24,-66.56,7.89
2021-07-02,19:55:00.000,67.03,173.30,-66.57,7.82
2021-07-02,20:00:00.000,67.03,173.30,-66.57,7.82
2021-07-02,20:05:00.000,67.03,173.31,-66.58,7.81
2021-07-02,20:10:00.000,67.03,173.29,-66.58,7.83
2021-07-02,20:15:00.000,67.03,173.36,-66.58,7.75
2021-07-02,20:20:00.000,67.03,173.33,-66.58,7.78
2021-07-02,20:25:00.000,67.03,173.33,-66.58,7.79
2021-07-02,20:30:00.000,67.03,173.31,-66.57,7.81
2021-07-02,20:35:00.000,67.03,173.35,-66.58,7.76
2021-07-02,20:40:00.000,67.03,173.42,-66.59,7.68
2021-07-02,20:45:00.000,67.03,173.39,-66.59,7.71
2021-07-02,20:50:00.000,67.03,173.35,-66.58,7.76
2021-07-02,20:55:00.000,67.03,173.33,-66.58,7.79
2021-07-02,21:00:00.000,67.03,173.36,-66.58,7.75
2021-07-02,21:05:00.000,67.03,173.32,-66.58,7.80
2021-07-02,21:10:00.000,67.03,173.28,-66.57,7.84
2021-07-02,21:15:00.000,67.03,173.27,-66.57,7.86
2021-07-02,21:20:00.000,67.03,173.25,-66.57,7.88
2021-07-02,21:25:00.000,67.03,173.21,-66.56,7.93
2021-07-02,21:30:00.000,67.03,173.19,-66.56,7.95
2021-07-02,21:35:00.000,67.03,173.20,-66.56,7.94
2021-07-02,21:40:00.000,67.03,173.20,-66.56,7.94
2021-07-02,21:45:00.000,67.03,173.22,-66.56,7.91
2021-07-02,21:50:00.000,67.03,173.19,-66.56,7.95
2021-07-02,21:55:00.000,67.03,173.17,-66.56,7.97
2021-07-02,22:00:00.000,67.03,173.24,-66.57,7.89
2021-07-02,22:05:00.000,67.03,173.25,-66.57,7.88
2021-07-02,22:10:00.000,67.03,173.19,-66.56,7.95
2021-07-02,22:15:00.000,67.03,173.19,-66.56,7.94
2021-07-02,22:20:00.000,67.03,173.18,-66.56,7.96
2021-07-02,22:25:00.000,67.03,173.24,-66.57,7.89
2021-07-02,22:30:00.000,67.03,173.19,-66.56,7.95
2021-07-02,22:35:00.000,67.03,173.23,-66.56,7.90
2021-07-02,22:40:00.000,67.03,173.24,-66.56,7.89
2021-07-02,22:45:00.000,67.03,173.28,-66.57,7.85
2021-07-02,22:50:00.000,67.03,173.21,-66.56,7.92
2021-07-02,22:55:00.000,67.03,173.24,-66.57,7.89
2021-07-02,23:00:00.000,67.03,173.25,-66.57,7.88
2021-07-02,23:05:00.000,67.03,173.30,-66.57,7.82
2021-07-02,23:10:00.000,67.03,173.26,-66.57,7.86
2021-07-02,23:15:00.000,67.03,173.34,-66.58,7.77
2021-07-02,23:20:00.000,67.03,173.30,-66.58,7.82
2021-07-02,23:25:00.000,67.03,173.29,-66.57,7.84
2021-07-02,23:30:00.000,67.03,173.33,-66.58,7.78
2021-07-02,23:35:00.000,67.03,173.30,-66.57,7.82
2021-07-02,23:40:00.000,67.03,173.27,-66.57,7.85
2021-07-02,23:45:00.000,67.03,173.33,-66.58,7.78
2021-07-02,23:50:00.000,67.03,173.31,-66.58,7.81
2021-07-02,23:55:00.000,67.03,173.31,-66.57,7.81
2021-07-03,00:00:00.000,67.03,173.26,-66.57,7.86
2021-07-03,00:05:00.000,67.03,173.25,-66.57,7.88
2021-07-03,00:10:00.000,67.03,173.26,-66.57,7.86
2021-07-03,00:15:00.000,67.03,173.23,-66.56,7.90
2021-07-03,00:20:00.000,67.03,173.32,-66.58,7.80
2021-07-03,00:25:00.000,67.03,173.21,-66.56,7.93
2021-07-03,00:30:00.000,67.03,173.29,-66.57,7.83
2021-07-03,00:35:00.000,67.03,173.26,-66.57,7.87
2021-07-03,00:40:00.000,67.03,173.26,-66.57,7.86
2021-07-03,00:45:00.000,67.03,173.20,-66.56,7.94
2021-07-03,00:50:00.000,67.03,173.27,-66.57,7.86
2021-07-03,00:55:00.000,67.03,173.27,-66.57,7.85
2021-07-03,01:00:00.000,67.03,173.22,-66.56,7.92
2021-07-03,01:05:00.000,67.03,173.20,-66.56,7.94
2021-07-03,01:10:00.000,67.03,173.20,-66.56,7.94
2021-07-03,01:15:00.000,67.03,173.24,-66.57,7.89
2021-07-03,01:20:00.000,67.03,173.28,-66.57,7.84
2021-07-03,01:25:00.000,67.03,173.21,-66.56,7.92
2021-07-03,01:30:00.000,67.03,173.21,-66.56,7.92
2021-07-03,01:35:00.000,67.03,173.22,-66.56,7.92
2021-07-03,01:40:00.000,67.03,173.19,-66.56,7.95
2021-07-03,01:45:00.000,67.03,173.19,-66.56,7.95
2021-07-03,01:50:00.000,67.03,173.19,-66.56,7.95
2021-07-03,01:55:00.000,67.03,173.20,-66.56,7.94
2021-07-03,02:00:00.000,67.03,173.19,-66.56,7.95
2021-07-03,02:05:00.000,67.03,173.18,-66.56,7.96
2021-07-03,02:10:00.000,67.03,173.21,-66.56,7.92
2021-07-03,02:15:00.000,67.03,173.26,-66.57,7.87
2021-07-03,02:20:00.000,67.03,173.25,-66.56,7.87
2021-07-03,02:25:00.000,67.03,173.23,-66.56,7.90
2021-07-03,02:30:00.000,67.03,173.20,-66.56,7.94
2021-07-03,02:35:00.000,67.03,173.20,-66.56,7.94
2021-07-03,02:40:00.000,67.03,173.19,-66.56,7.95
2021-07-03,02:45:00.000,67.03,173.21,-66.56,7.93
2021-07-03,02:50:00.000,67.03,173.27,-66.57,7.86
2021-07-03,02:55:00.000,67.03,173.18,-66.56,7.96
2021-07-03,03:00:00.000,67.03,173.23,-66.56,7.91
2021-07-03,03:05:00.000,67.03,173.19,-66.56,7.95
2021-07-03,03:10:00.000,67.03,173.19,-66.56,7.95
2021-07-03,03:15:00.000,67.03,173.27,-66.57,7.86
2021-07-03,03:20:00.000,67.03,173.26,-66.57,7.87
2021-07-03,03:25:00.000,67.03,173.26,-66.57,7.87
2021-07-03,03:30:00.000,67.03,173.21,-66.56,7.92
2021-07-03,03:35:00.000,67.03,173.26,-66.57,7.86
2021-07-03,03:40:00.000,67.03,173.20,-66.56,7.94
2021-07-03,03:45:00.000,67.03,173.26,-66.57,7.87
2021-07-03,03:50:00.000,67.03,173.21,-66.56,7.93
2021-07-03,03:55:00.000,67.03,173.28,-66.57,7.85
2021-07-03,04:00:00.000,67.03,173.22,-66.56,7.92
2021-07-03,04:05:00.000,67.03,173.27,-66.57,7.86
2021-07-03,04:10:00.000,67.03,173.21,-66.56,7.92
2021-07-03,04:15:00.000,67.03,173.22,-66.56,7.92
2021-07-03,04:20:00.000,67.03,173.22,-66.56,7.92
2021-07-03,04:25:00.000,67.03,173.23,-66.56,7.90
2021-07-03,04:30:00.000,67.03,173.27,-66.57,7.85
2021-07-03,04:35:00.000,67.03,173.23,-66.56,7.90
2021-07-03,04:40:00.000,67.03,173.21,-66.56,7.92
2021-07-03,04:45:00.000,67.03,173.22,-66.56,7.91
2021-07-03,04:50:00.000,67.03,173.30,-66.57,7.83
2021-07-03,04:55:00.000,67.03,173.28,-66.57,7.84
2021-07-03,05:00:00.000,67.03,173.28,-66.57,7.85
2021-07-03,05:05:00.000,67.03,173.30,-66.57,7.82
2021-07-03,05:10:00.000,67.03,173.22,-66.56,7.91
2021-07-03,05:15:00.000,67.03,173.20,-66.56,7.94
2021-07-03,05:20:00.000,67.03,173.20,-66.56,7.94
2021-07-03,05:25:00.000,67.03,173.20,-66.56,7.93
2021-07-03,05:30:00.000,67.03,173.25,-66.56,7.88
2021-07-03,05:35:00.000,67.03,173.20,-66.56,7.94
2021-07-03,05:40:00.000,67.03,173.20,-66.56,7.94
2021-07-03,05:45:00.000,67.03,173.20,-66.56,7.93
2021-07-03,05:50:00.000,67.03,173.21,-66.56,7.92
2021-07-03,05:55:00.000,67.03,173.21,-66.56,7.93
2021-07-03,06:00:00.000,67.03,173.22,-66.56,7.92
2021-07-03,06:05:00.000,67.03,173.20,-66.56,7.94
2021-07-03,06:10:00.000,67.03,173.19,-66.56,7.95
2021-07-03,06:15:00.000,67.03,173.20,-66.56,7.94
2021-07-03,06:20:00.000,67.03,173.24,-66.56,7.89
2021-07-03,06:25:00.000,67.03,173.21,-66.56,7.92
2021-07-03,06:30:00.000,67.03,173.22,-66.56,7.91
2021-07-03,06:35:00.000,67.03,173.21,-66.56,7.93
2021-07-03,06:40:00.000,67.03,173.21,-66.56,7.92
2021-07-03,06:45:00.000,67.03,173.27,-66.57,7.85
2021-07-03,06:50:00.000,67.03,173.21,-66.56,7.93
2021-07-03,06:55:00.000,67.03,173.19,-66.56,7.94
2021-07-03,07:00:00.000,67.03,173.19,-66.56,7.95
2021-07-03,07:05:00.000,67.03,173.18,-66.56,7.96
2021-07-03,07:10:00.000,67.03,173.22,-66.56,7.91
2021-07-03,07:15:00.000,67.03,173.18,-66.56,7.96
2021-07-03,07:20:00.000,67.03,173.18,-66.56,7.95
2021-07-03,07:25:00.000,67.03,173.21,-66.56,7.92
2021-07-03,07:30:00.000,67.03,173.20,-66.56,7.94
2021-07-03,07:35:00.000,67.03,173.19,-66.56,7.95
2021-07-03,07:40:00.000,67.03,173.21,-66.56,7.93
2021-07-03,07:45:00.000,67.03,173.21,-66.56,7.92
2021-07-03,07:50:00.000,67.03,173.19,-66.56,7.95
2021-07-03,07:55:00.000,67.03,173.21,-66.56,7.92
2021-07-03,08:00:00.000,67.03,173.20,-66.56,7.93
2021-07-03,08:05:00.000,67.03,173.28,-66.57,7.85
2021-07-03,08:10:00.000,67.03,173.21,-66.56,7.92
2021-07-03,08:15:00.000,67.03,173.26,-66.57,7.87
2021-07-03,08:20:00.000,67.03,173.19,-66.56,7.95
2021-07-03,08:25:00.000,67.03,173.26,-66.57,7.86
2021-07-03,08:30:00.000,67.03,173.25,-66.57,7.88
2021-07-03,08:35:00.000,67.03,173.17,-66.55,7.97
2021-07-03,08:40:00.000,67.03,173.18,-66.55,7.96
2021-07-03,08:45:00.000,67.03,173.18,-66.55,7.96
2021-07-03,08:50:00.000,67.03,173.22,-66.56,7.92
2021-07-03,08:55:00.000,67.03,173.17,-66.55,7.97
2021-07-03,09:00:00.000,67.03,173.17,-66.55,7.97
2021-07-03,09:05:00.000,67.03,173.18,-66.56,7.96
2021-07-03,09:10:00.000,67.03,173.17,-66.56,7.97
2021-07-03,09:15:00.000,67.03,173.26,-66.57,7.87
2021-07-03,09:20:00.000,67.03,173.19,-66.56,7.95
2021-07-03,09:25:00.000,67.03,173.19,-66.56,7.95
2021-07-03,09:30:00.000,67.03,173.24,-66.56,7.89
2021-07-03,09:35:00.000,67.03,173.21,-66.56,7.92
2021-07-03,09:40:00.000,67.03,173.19,-66.56,7.95
2021-07-03,09:45:00.000,67.03,173.18,-66.56,7.96
2021-07-03,09:50:00.000,67.03,173.21,-66.56,7.93
2021-07-03,09:55:00.000,67.03,173.22,-66.56,7.91
2021-07-03,10:00:00.000,67.03,173.19,-66.56,7.94
2021-07-03,10:05:00.000,67.03,173.19,-66.56,7.94
2021-07-03,10:10:00.000,67.03,173.17,-66.56,7.97
2021-07-03,10:15:00.000,67.03,173.26,-66.57,7.87
2021-07-03,10:20:00.000,67.03,173.20,-66.56,7.94
2021-07-03,10:25:00.000,67.03,173.24,-66.56,7.89
2021-07-03,10:30:00.000,67.03,173.25,-66.56,7.88
2021-07-03,10:35:00.000,67.03,173.26,-66.57,7.87
2021-07-03,10:40:00.000,67.03,173.23,-66.56,7.91
2021-07-03,10:45:00.000,67.03,173.25,-66.56,7.88
2021-07-03,10:50:00.000,67.03,173.19,-66.56,7.95
2021-07-03,10:55:00.000,67.03,173.24,-66.56,7.89
2021-07-03,11:00:00.000,67.03,173.23,-66.56,7.90
2021-07-03,11:05:00.000,67.03,173.21,-66.56,7.92
2021-07-03,11:10:00.000,67.03,173.22,-66.56,7.91
2021-07-03,11:15:00.000,67.03,173.23,-66.56,7.90
2021-07-03,11:20:00.000,67.03,173.17,-66.56,7.98
2021-07-03,11:25:00.000,67.03,173.20,-66.56,7.93
2021-07-03,11:30:00.000,67.03,173.18,-66.56,7.96
2021-07-03,11:35:00.000,67.03,173.19,-66.56,7.95
2021-07-03,11:40:00.000,67.03,173.18,-66.56,7.95
2021-07-03,11:45:00.000,67.03,173.23,-66.56,7.90
2021-07-03,11:50:00.000,67.03,173.26,-66.57,7.87
2021-07-03,11:55:00.000,67.03,173.21,-66.56,7.93
2021-07-03,12:00:00.000,67.03,173.20,-66.56,7.93
2021-07-03,12:05:00.000,67.03,173.16,-66.55,7.98
2021-07-03,12:10:00.000,67.03,173.18,-66.56,7.96
2021-07-03,12:15:00.000,67.03,173.15,-66.55,7.99
2021-07-03,12:20:00.000,67.03,173.22,-66.56,7.91
2021-07-03,12:25:00.000,67.03,173.17,-66.55,7.97
2021-07-03,12:30:00.000,67.03,173.15,-66.55,7.99
2021-07-03,12:35:00.000,67.03,173.16,-66.55,7.98
2021-07-03,12:40:00.000,67.03,173.17,-66.55,7.97
2021-07-03,12:45:00.000,67.03,173.16,-66.55,7.99
2021-07-03,12:50:00.000,67.03,173.17,-66.55,7.97
2021-07-03,12:55:00.000,67.03,173.21,-66.56,7.93
2021-07-03,13:00:00.000,67.02,173.21,-66.55,7.93
2021-07-03,13:05:00.000,67.03,173.18,-66.55,7.96
2021-07-03,13:10:00.000,67.03,173.19,-66.56,7.94
2021-07-03,13:15:00.000,67.03,173.25,-66.56,7.88
2021-07-03,13:20:00.000,67.03,173.20,-66.56,7.94
2021-07-03,13:25:00.000,67.03,173.20,-66.56,7.94
2021-07-03,13:30:00.000,67.03,173.20,-66.56,7.94
2021-07-03,13:35:00.000,67.03,173.24,-66.56,7.89
2021-07-03,13:40:00.000,67.03,173.20,-66.56,7.94
2021-07-03,13:45:00.000,67.03,173.20,-66.56,7.94
2021-07-03,13:50:00.000,67.03,173.19,-66.55,7.95
2021-07-03,13:55:00.000,67.03,173.17,-66.55,7.97
2021-07-03,14:00:00.000,67.03,173.23,-66.56,7.90
2021-07-03,14:05:00.000,67.03,173.28,-66.57,7.84
2021-07-03,14:10:00.000,67.03,173.18,-66.55,7.96
2021-07-03,14:15:00.000,67.03,173.18,-66.55,7.96
2021-07-03,14:20:00.000,67.03,173.21,-66.56,7.92
2021-07-03,14:25:00.000,67.03,173.24,-66.56,7.89
2021-07-03,14:30:00.000,67.03,173.24,-66.56,7.89
2021-07-03,14:35:00.000,67.03,173.21,-66.56,7.92
2021-07-03,14:40:00.000,67.03,173.20,-66.56,7.94
2021-07-03,14:45:00.000,67.03,173.24,-66.56,7.88
2021-07-03,14:50:00.000,67.03,173.25,-66.56,7.88
2021-07-03,14:55:00.000,67.03,173.27,-66.57,7.85
2021-07-03,15:00:00.000,67.03,173.22,-66.56,7.92
2021-07-03,15:05:00.000,67.03,173.22,-66.56,7.92
2021-07-03,15:10:00.000,67.03,173.25,-66.56,7.88
2021-07-03,15:15:00.000,67.03,173.31,-66.58,7.80
2021-07-03,15:20:00.000,67.03,173.32,-66.57,7.80
2021-07-03,15:25:00.000,67.03,173.36,-66.58,7.75
2021-07-03,15:30:00.000,67.03,173.32,-66.57,7.80
2021-07-03,15:35:00.000,67.03,173.32,-66.57,7.80
2021-07-03,15:40:00.000,67.03,173.29,-66.57,7.83
2021-07-03,15:45:00.000,67.03,173.32,-66.58,7.80
2021-07-03,15:50:00.000,67.03,173.32,-66.58,7.80
2021-07-03,15:55:00.000,67.03,173.27,-66.57,7.85
2021-07-03,16:00:00.000,67.03,173.26,-66.57,7.87
2021-07-03,16:05:00.000,67.03,173.26,-66.57,7.87
2021-07-03,16:10:00.000,67.03,173.26,-66.56,7.87
2021-07-03,16:15:00.000,67.03,173.29,-66.57,7.83
2021-07-03,16:20:00.000,67.03,173.29,-66.57,7.84
2021-07-03,16:25:00.000,67.03,173.24,-66.57,7.88
2021-07-03,16:30:00.000,67.03,173.26,-66.57,7.86
2021-07-03,16:35:00.000,67.03,173.31,-66.57,7.80
2021-07-03,16:40:00.000,67.03,173.26,-66.57,7.87
2021-07-03,16:45:00.000,67.03,173.20,-66.55,7.94
2021-07-03,16:50:00.000,67.03,173.19,-66.56,7.94
2021-07-03,16:55:00.000,67.03,173.21,-66.56,7.92
2021-07-03,17:00:00.000,67.03,173.21,-66.56,7.93
2021-07-03,17:05:00.000,67.03,173.21,-66.56,7.92
2021-07-03,17:10:00.000,67.03,173.20,-66.56,7.94
2021-07-03,17:15:00.000,67.03,173.22,-66.56,7.92
2021-07-03,17:20:00.000,67.03,173.19,-66.56,7.94
2021-07-03,17:25:00.000,67.03,173.23,-66.56,7.91
2021-07-03,17:30:00.000,67.03,173.17,-66.55,7.97
2021-07-03,17:35:00.000,67.03,173.26,-66.57,7.87
2021-07-03,17:40:00.000,67.03,173.26,-66.57,7.87
2021-07-03,17:45:00.000,67.03,173.29,-66.57,7.84
2021-07-03,17:50:00.000,67.03,173.28,-66.57,7.85
2021-07-03,17:55:00.000,67.03,173.29,-66.57,7.84
2021-07-03,18:00:00.000,67.03,173.33,-66.57,7.79
2021-07-03,18:05:00.000,67.03,173.30,-66.57,7.81
2021-07-03,18:10:00.000,67.03,173.31,-66.57,7.81
2021-07-03,18:15:00.000,67.03,173.31,-66.57,7.81
2021-07-03,18:20:00.000,67.03,173.36,-66.58,7.76
2021-07-03,18:25:00.000,67.03,173.32,-66.57,7.79
2021-07-03,18:30:00.000,67.03,173.30,-66.57,7.82
2021-07-03,18:35:00.000,67.03,173.30,-66.57,7.82
2021-07-03,18:40:00.000,67.03,173.30,-66.57,7.82
2021-07-03,18:45:00.000,67.03,173.38,-66.58,7.72
2021-07-03,18:50:00.000,67.03,173.29,-66.57,7.83
2021-07-03,18:55:00.000,67.03,173.31,-66.57,7.81
2021-07-03,19:00:00.000,67.03,173.34,-66.57,7.78
2021-07-03,19:05:00.000,67.03,173.30,-66.57,7.82
2021-07-03,19:10:00.000,67.03,173.34,-66.58,7.77
2021-07-03,19:15:00.000,67.03,173.36,-66.58,7.75
2021-07-03,19:20:00.000,67.03,173.24,-66.56,7.89
2021-07-03,19:25:00.000,67.03,173.26,-66.56,7.87
2021-07-03,19:30:00.000,67.03,173.30,-66.57,7.82
2021-07-03,19:35:00.000,67.03,173.20,-66.56,7.94
2021-07-03,19:40:00.000,67.03,173.21,-66.56,7.93
2021-07-03,19:45:00.000,67.03,173.24,-66.56,7.89
2021-07-03,19:50:00.000,67.03,173.28,-66.57,7.84
2021-07-03,19:55:00.000,67.03,173.28,-66.57,7.84
2021-07-03,20:00:00.000,67.03,173.29,-66.57,7.83
2021-07-03,20:05:00.000,67.03,173.30,-66.57,7.82
2021-07-03,20:10:00.000,67.03,173.29,-66.57,7.83
2021-07-03,20:15:00.000,67.03,173.33,-66.57,7.78
2021-07-03,20:20:00.000,67.03,173.36,-66.58,7.75
2021-07-03,20:25:00.000,67.03,173.33,-66.57,7.79
2021-07-03,20:30:00.000,67.03,173.35,-66.58,7.77
2021-07-03,20:35:00.000,67.03,173.27,-66.57,7.85
2021-07-03,20:40:00.000,67.03,173.31,-66.57,7.80
2021-07-03,20:45:00.000,67.03,173.28,-66.57,7.84
2021-07-03,20:50:00.000,67.03,173.31,-66.57,7.81
2021-07-03,20:55:00.000,67.03,173.30,-66.57,7.82
2021-07-03,21:00:00.000,67.03,173.27,-66.57,7.86
2021-07-03,21:05:00.000,67.03,173.30,-66.57,7.82
2021-07-03,21:10:00.000,67.03,173.29,-66.57,7.83
2021-07-03,21:15:00.000,67.03,173.30,-66.57,7.82
2021-07-03,21:20:00.000,67.03,173.25,-66.56,7.88
2021-07-03,21:25:00.000,67.03,173.27,-66.57,7.86
2021-07-03,21:30:00.000,67.03,173.26,-66.57,7.86
2021-07-03,21:35:00.000,67.03,173.27,-66.57,7.86
2021-07-03,21:40:00.000,67.03,173.28,-66.57,7.84
2021-07-03,21:45:00.000,67.03,173.25,-66.56,7.88
2021-07-03,21:50:00.000,67.03,173.25,-66.56,7.88
2021-07-03,21:55:00.000,67.03,173.22,-66.56,7.92
2021-07-03,22:00:00.000,67.03,173.19,-66.55,7.95
2021-07-03,22:05:00.000,67.03,173.22,-66.56,7.92
2021-07-03,22:10:00.000,67.03,173.19,-66.56,7.95
2021-07-03,22:15:00.000,67.03,173.17,-66.55,7.97
2021-07-03,22:20:00.000,67.03,173.20,-66.56,7.93
2021-07-03,22:25:00.000,67.03,173.20,-66.56,7.94
2021-07-03,22:30:00.000,67.03,173.19,-66.55,7.94
2021-07-03,22:35:00.000,67.03,173.26,-66.57,7.87
2021-07-03,22:40:00.000,67.03,173.24,-66.56,7.89
2021-07-03,22:45:00.000,67.03,173.16,-66.55,7.98
2021-07-03,22:50:00.000,67.03,173.21,-66.56,7.92
2021-07-03,22:55:00.000,67.03,173.20,-66.56,7.94
2021-07-03,23:00:00.000,67.03,173.22,-66.56,7.92
2021-07-03,23:05:00.000,67.03,173.22,-66.56,7.91
2021-07-03,23:10:00.000,67.03,173.22,-66.56,7.91
2021-07-03,23:15:00.000,67.03,173.25,-66.57,7.87
2021-07-03,23:20:00.000,67.03,173.36,-66.58,7.76
2021-07-03,23:25:00.000,67.03,173.34,-66.58,7.77
2021-07-03,23:30:00.000,67.03,173.29,-66.57,7.84
2021-07-03,23:35:00.000,67.03,173.34,-66.58,7.77
2021-07-03,23:40:00.000,67.02,173.32,-66.57,7.79
2021-07-03,23:45:00.000,67.03,173.36,-66.58,7.75
2021-07-03,23:50:00.000,67.03,173.22,-66.56,7.92
2021-07-03,23:55:00.000,67.03,173.18,-66.55,7.97
2021-07-04,00:00:00.000,67.03,173.24,-66.56,7.89
2021-07-04,00:05:00.000,67.03,173.19,-66.55,7.95
2021-07-04,00:10:00.000,67.03,173.22,-66.56,7.91
2021-07-04,00:15:00.000,67.03,173.19,-66.55,7.95
2021-07-04,00:20:00.000,67.03,173.29,-66.57,7.84
2021-07-04,00:25:00.000,67.03,173.22,-66.56,7.91
2021-07-04,00:30:00.000,67.03,173.22,-66.56,7.91
2021-07-04,00:35:00.000,67.03,173.25,-66.56,7.88
2021-07-04,00:40:00.000,67.03,173.26,-66.56,7.86
2021-07-04,00:45:00.000,67.03,173.27,-66.57,7.85
2021-07-04,00:50:00.000,67.03,173.23,-66.56,7.91
2021-07-04,00:55:00.000,67.03,173.20,-66.55,7.94
2021-07-04,01:00:00.000,67.03,173.22,-66.56,7.91
2021-07-04,01:05:00.000,67.03,173.24,-66.56,7.89
2021-07-04,01:10:00.000,67.03,173.34,-66.58,7.77
2021-07-04,01:15:00.000,67.03,173.23,-66.56,7.90
2021-07-04,01:20:00.000,67.03,173.27,-66.57,7.85
2021-07-04,01:25:00.000,67.03,173.23,-66.56,7.90
2021-07-04,01:30:00.000,67.03,173.34,-66.58,7.77
2021-07-04,01:35:00.000,67.03,173.34,-66.58,7.78
2021-07-04,01:40:00.000,67.03,173.37,-66.58,7.74
2021-07-04,01:45:00.000,67.03,173.36,-66.58,7.75
2021-07-04,01:50:00.000,67.03,173.40,-66.58,7.70
2021-07-04,01:55:00.000,67.03,173.37,-66.58,7.74
